Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
IQHZ75,C:\Users\gerardo\Documents\Image0-1300 (10).jpg,C:\Users\gerardo\Documents\Image1-1300 (11).jpg,,,SHARPXS0866,,12/2/2019 11:37,,No,PG2 SE Exit
490TYZ,C:\Users\gerardo\Documents\Image0-1301 (11).jpg,C:\Users\gerardo\Documents\Image1-1301 (11).jpg,,,SHARPXS0822,,12/2/2019 11:37,,No,PG2 NW Entry
HPUE48,C:\Users\gerardo\Documents\Image0-1302 (11).jpg,C:\Users\gerardo\Documents\Image1-1302 (11).jpg,,,SHARPXS0865,,12/2/2019 11:37,,No,PG2 SE (Center) Entry
BSAT46,C:\Users\gerardo\Documents\Image0-1303 (11).jpg,C:\Users\gerardo\Documents\Image1-1303 (11).jpg,,,SHARPXS0821,,12/2/2019 11:38,,No,PG2 NW (Center) Exit
LSWM93,C:\Users\gerardo\Documents\Image0-1304 (10).jpg,C:\Users\gerardo\Documents\Image1-1304 (11).jpg,,,SHARPXS0865,,12/2/2019 11:38,,No,PG2 SE (Center) Entry
DQQX90,C:\Users\gerardo\Documents\Image0-1305 (11).jpg,C:\Users\gerardo\Documents\Image1-1305 (11).jpg,,,SHARPXS0866,,12/2/2019 11:39,,No,PG2 SE Exit
DKRG21,C:\Users\gerardo\Documents\Image0-1306 (11).jpg,C:\Users\gerardo\Documents\Image1-1306 (11).jpg,,,SHARPXS0821,,12/2/2019 11:39,,No,PG2 NW (Center) Exit
DRNI52,C:\Users\gerardo\Documents\Image0-1307 (7).jpg,C:\Users\gerardo\Documents\Image1-1307 (11).jpg,,,SHARPXS0865,,12/2/2019 11:39,,No,PG2 SE (Center) Entry
IP66CC,C:\Users\gerardo\Documents\Image0-1308 (11).jpg,C:\Users\gerardo\Documents\Image1-1308 (11).jpg,,,SHARPXS0866,,12/2/2019 11:40,,No,PG2 SE Exit
JYYD86,C:\Users\gerardo\Documents\Image0-1309 (9).jpg,C:\Users\gerardo\Documents\Image1-1309 (11).jpg,,,SHARPXS0822,,12/2/2019 11:40,,No,PG2 NW Entry
L58KH,C:\Users\gerardo\Documents\Image0-1310 (9).jpg,C:\Users\gerardo\Documents\Image1-1310 (11).jpg,,,SHARPXS0822,,12/2/2019 11:40,,No,PG2 NW Entry
CDPY32,C:\Users\gerardo\Documents\Image0-1311 (8).jpg,C:\Users\gerardo\Documents\Image1-1311 (11).jpg,,,SHARPXS0865,,12/2/2019 11:41,,No,PG2 SE (Center) Entry
DEPU04,C:\Users\gerardo\Documents\Image0-1312 (9).jpg,C:\Users\gerardo\Documents\Image1-1312 (11).jpg,,,SHARPXS0865,,12/2/2019 11:41,,No,PG2 SE (Center) Entry
JCYR92,C:\Users\gerardo\Documents\Image0-1313 (9).jpg,C:\Users\gerardo\Documents\Image1-1313 (11).jpg,,,SHARPXS0822,,12/2/2019 11:41,,No,PG2 NW Entry
IJWF05,C:\Users\gerardo\Documents\Image0-1314 (11).jpg,C:\Users\gerardo\Documents\Image1-1314 (11).jpg,,,SHARPXS0822,,12/2/2019 11:42,,No,PG2 NW Entry
KECC99,C:\Users\gerardo\Documents\Image0-1315 (11).jpg,C:\Users\gerardo\Documents\Image1-1315 (11).jpg,,,SHARPXS0865,,12/2/2019 11:42,,No,PG2 SE (Center) Entry
LYFH27,C:\Users\gerardo\Documents\Image0-1316 (10).jpg,C:\Users\gerardo\Documents\Image1-1316 (11).jpg,,,SHARPXS0865,,12/2/2019 11:42,,No,PG2 SE (Center) Entry
