Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
GAQQ27,C:\Users\gerardo\Documents\Image0-0 (58).jpg,C:\Users\gerardo\Documents\Image1-0 (58).jpg,,,SHARPV03090,,12/4/2019 6:01:03 AM,,No,PG4 East Entry
LJIR06,C:\Users\gerardo\Documents\Image0-1 (28).jpg,C:\Users\gerardo\Documents\Image1-1 (58).jpg,,,SHARP30836,,12/4/2019 6:02:28 AM,,No,PG4 West Entry
Y6934,C:\Users\gerardo\Documents\Image0-2 (30).jpg,C:\Users\gerardo\Documents\Image1-2 (58).jpg,,,SHARP30836,,12/4/2019 6:02:34 AM,,No,PG4 West Entry
HTPX47,C:\Users\gerardo\Documents\Image0-3 (27).jpg,C:\Users\gerardo\Documents\Image1-3 (58).jpg,,,SHARP30836,,12/4/2019 6:05:32 AM,,No,PG4 West Entry
IPIG41,C:\Users\gerardo\Documents\Image0-4 (28).jpg,C:\Users\gerardo\Documents\Image1-4 (58).jpg,,,SHARP30836,,12/4/2019 6:05:35 AM,,No,PG4 West Entry
HVVS85,C:\Users\gerardo\Documents\Image0-5 (29).jpg,C:\Users\gerardo\Documents\Image1-5 (58).jpg,,,SHARP30836,,12/4/2019 6:08:36 AM,,No,PG4 West Entry
LSAB36,C:\Users\gerardo\Documents\Image0-6 (25).jpg,C:\Users\gerardo\Documents\Image1-6 (58).jpg,,,SHARPV03090,,12/4/2019 6:08:47 AM,,No,PG4 East Entry
DUXW99,C:\Users\gerardo\Documents\Image0-7 (27).jpg,C:\Users\gerardo\Documents\Image1-7 (58).jpg,,,SHARPV03090,,12/4/2019 6:09:24 AM,,No,PG4 East Entry
IAXS57,C:\Users\gerardo\Documents\Image0-8 (25).jpg,C:\Users\gerardo\Documents\Image1-8 (58).jpg,,,SHARPV03066,,12/4/2019 6:14:50 AM,,No,PG4 South East Exit
YH130,C:\Users\gerardo\Documents\Image0-9 (26).jpg,C:\Users\gerardo\Documents\Image1-9 (58).jpg,,,SHARP30836,,12/4/2019 6:14:57 AM,,No,PG4 West Entry
AWCX84,C:\Users\gerardo\Documents\Image0-10 (23).jpg,C:\Users\gerardo\Documents\Image1-10 (58).jpg,,,SHARPV03090,,12/4/2019 6:15:11 AM,,No,PG4 East Entry
GUUZ69,C:\Users\gerardo\Documents\Image0-11 (24).jpg,C:\Users\gerardo\Documents\Image1-11 (58).jpg,,,SHARP30836,,12/4/2019 6:18:43 AM,,No,PG4 West Entry
GNUU41,C:\Users\gerardo\Documents\Image0-12 (24).jpg,C:\Users\gerardo\Documents\Image1-12 (57).jpg,,,SHARP30836,,12/4/2019 6:19:30 AM,,No,PG4 West Entry
5125IM,C:\Users\gerardo\Documents\Image0-13 (27).jpg,C:\Users\gerardo\Documents\Image1-13 (57).jpg,,,SHARPV03090,,12/4/2019 6:21:10 AM,,No,PG4 East Entry
KQZK47,C:\Users\gerardo\Documents\Image0-14 (27).jpg,C:\Users\gerardo\Documents\Image1-14 (57).jpg,,,SHARPV03090,,12/4/2019 6:23:13 AM,,No,PG4 East Entry
DKGE82,C:\Users\gerardo\Documents\Image0-15 (25).jpg,C:\Users\gerardo\Documents\Image1-15 (57).jpg,,,SHARP30836,,12/4/2019 6:25:39 AM,,No,PG4 West Entry
JYFN14,C:\Users\gerardo\Documents\Image0-16 (26).jpg,C:\Users\gerardo\Documents\Image1-16 (57).jpg,,,SHARP30836,,12/4/2019 6:25:43 AM,,No,PG4 West Entry
LYSS94,C:\Users\gerardo\Documents\Image0-17 (25).jpg,C:\Users\gerardo\Documents\Image1-17 (57).jpg,,,SHARPV03090,,12/4/2019 6:27:01 AM,,No,PG4 East Entry
IDZ579,C:\Users\gerardo\Documents\Image0-18 (28).jpg,C:\Users\gerardo\Documents\Image1-18 (57).jpg,,,SHARPV03090,,12/4/2019 6:28:09 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-19 (24).jpg,C:\Users\gerardo\Documents\Image1-19 (57).jpg,,,SHARPV03066,,12/4/2019 6:28:41 AM,,No,PG4 South East Exit
HSUS47,C:\Users\gerardo\Documents\Image0-20 (28).jpg,C:\Users\gerardo\Documents\Image1-20 (57).jpg,,,SHARP30836,,12/4/2019 6:29:27 AM,,No,PG4 West Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-19 (24).jpg,C:\Users\gerardo\Documents\Image1-21 (57).jpg,,,SHARPV03066,,12/4/2019 6:30:27 AM,,No,PG4 South East Exit
JFTC51,C:\Users\gerardo\Documents\Image0-22 (28).jpg,C:\Users\gerardo\Documents\Image1-22 (57).jpg,,,SHARP30836,,12/4/2019 6:36:03 AM,,No,PG4 West Entry
JRTG21,C:\Users\gerardo\Documents\Image0-23 (25).jpg,C:\Users\gerardo\Documents\Image1-23 (57).jpg,,,SHARPV03090,,12/4/2019 6:37:07 AM,,No,PG4 East Entry
HFLE28,C:\Users\gerardo\Documents\Image0-24 (24).jpg,C:\Users\gerardo\Documents\Image1-24 (57).jpg,,,SHARPV03090,,12/4/2019 6:37:28 AM,,No,PG4 East Entry
GSRY30,C:\Users\gerardo\Documents\Image0-25 (23).jpg,C:\Users\gerardo\Documents\Image1-25 (57).jpg,,,SHARPV03090,,12/4/2019 6:38:01 AM,,No,PG4 East Entry
IVGS81,C:\Users\gerardo\Documents\Image0-26 (26).jpg,C:\Users\gerardo\Documents\Image1-26 (57).jpg,,,SHARPV03090,,12/4/2019 6:39:40 AM,,No,PG4 East Entry
HIKF80,C:\Users\gerardo\Documents\Image0-27 (27).jpg,C:\Users\gerardo\Documents\Image1-27 (57).jpg,,,SHARPV03090,,12/4/2019 6:40:28 AM,,No,PG4 East Entry
ECBM34,C:\Users\gerardo\Documents\Image0-28 (25).jpg,C:\Users\gerardo\Documents\Image1-28 (57).jpg,,,SHARPV03090,,12/4/2019 6:40:58 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-19 (24).jpg,C:\Users\gerardo\Documents\Image1-29 (57).jpg,,,SHARPV03090,,12/4/2019 6:41:08 AM,,No,PG4 East Entry
