Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
CERW61,C:\Users\gerardo\Documents\Image0-0 (47).jpg,C:\Users\gerardo\Documents\Image1-0 (47).jpg,,,SHARPV04667,,12/2/2019 6:01:34 AM,,No,PG5 East Entry
IUHE36,C:\Users\gerardo\Documents\Image0-1 (17).jpg,C:\Users\gerardo\Documents\Image1-1 (47).jpg,,,SHARPV04650,,12/2/2019 6:01:56 AM,,No,PG5 West Entry
LAZQ04,C:\Users\gerardo\Documents\Image0-2 (19).jpg,C:\Users\gerardo\Documents\Image1-2 (47).jpg,,,SHARPV04650,,12/2/2019 6:03:22 AM,,No,PG5 West Entry
EBBB35,C:\Users\gerardo\Documents\Image0-3 (16).jpg,C:\Users\gerardo\Documents\Image1-3 (47).jpg,,,SHARPV04650,,12/2/2019 6:03:40 AM,,No,PG5 West Entry
DGPN54,C:\Users\gerardo\Documents\Image0-4 (17).jpg,C:\Users\gerardo\Documents\Image1-4 (47).jpg,,,SHARPV04667,,12/2/2019 6:03:41 AM,,No,PG5 East Entry
JCZA04,C:\Users\gerardo\Documents\Image0-5 (19).jpg,C:\Users\gerardo\Documents\Image1-5 (47).jpg,,,SHARPV04650,,12/2/2019 6:03:43 AM,,No,PG5 West Entry
I47BU,C:\Users\gerardo\Documents\Image0-6 (15).jpg,C:\Users\gerardo\Documents\Image1-6 (47).jpg,,,SHARPV04650,,12/2/2019 6:04:09 AM,,No,PG5 West Entry
JJUC41,C:\Users\gerardo\Documents\Image0-7 (17).jpg,C:\Users\gerardo\Documents\Image1-7 (47).jpg,,,SHARPV04650,,12/2/2019 6:05:42 AM,,No,PG5 West Entry
JIGS63,C:\Users\gerardo\Documents\Image0-8 (15).jpg,C:\Users\gerardo\Documents\Image1-8 (47).jpg,,,SHARPV04650,,12/2/2019 6:05:51 AM,,No,PG5 West Entry
KXGB37,C:\Users\gerardo\Documents\Image0-9 (16).jpg,C:\Users\gerardo\Documents\Image1-9 (47).jpg,,,SHARPV04667,,12/2/2019 6:05:59 AM,,No,PG5 East Entry
DQNW55,C:\Users\gerardo\Documents\Image0-10 (15).jpg,C:\Users\gerardo\Documents\Image1-10 (47).jpg,,,SHARPV04667,,12/2/2019 6:07:12 AM,,No,PG5 East Entry
HGYP08,C:\Users\gerardo\Documents\Image0-11 (14).jpg,C:\Users\gerardo\Documents\Image1-11 (47).jpg,,,SHARPV04667,,12/2/2019 6:08:40 AM,,No,PG5 East Entry
JTAP88,C:\Users\gerardo\Documents\Image0-12 (15).jpg,C:\Users\gerardo\Documents\Image1-12 (46).jpg,,,SHARPV04650,,12/2/2019 6:08:57 AM,,No,PG5 West Entry
KFHW02,C:\Users\gerardo\Documents\Image0-13 (16).jpg,C:\Users\gerardo\Documents\Image1-13 (46).jpg,,,SHARPV04650,,12/2/2019 6:10:31 AM,,No,PG5 West Entry
JLGV82,C:\Users\gerardo\Documents\Image0-14 (16).jpg,C:\Users\gerardo\Documents\Image1-14 (46).jpg,,,SHARPV04667,,12/2/2019 6:13:24 AM,,No,PG5 East Entry
JUAZ33,C:\Users\gerardo\Documents\Image0-15 (16).jpg,C:\Users\gerardo\Documents\Image1-15 (46).jpg,,,SHARPV03069,,12/2/2019 6:14:12 AM,,No,PG5 West Exit
BFVA39,C:\Users\gerardo\Documents\Image0-16 (16).jpg,C:\Users\gerardo\Documents\Image1-16 (46).jpg,,,SHARPV04650,,12/2/2019 6:15:05 AM,,No,PG5 West Entry
HVYX36,C:\Users\gerardo\Documents\Image0-17 (15).jpg,C:\Users\gerardo\Documents\Image1-17 (46).jpg,,,SHARPV04667,,12/2/2019 6:15:53 AM,,No,PG5 East Entry
YM143,C:\Users\gerardo\Documents\Image0-18 (17).jpg,C:\Users\gerardo\Documents\Image1-18 (46).jpg,,,SHARPV04667,,12/2/2019 6:17:04 AM,,No,PG5 East Entry
JYEH55,C:\Users\gerardo\Documents\Image0-19 (13).jpg,C:\Users\gerardo\Documents\Image1-19 (46).jpg,,,SHARPV03069,,12/2/2019 6:17:16 AM,,No,PG5 West Exit
GPPB45,C:\Users\gerardo\Documents\Image0-20 (17).jpg,C:\Users\gerardo\Documents\Image1-20 (46).jpg,,,SHARPV04650,,12/2/2019 6:18:02 AM,,No,PG5 West Entry
