Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
KEGY14,C:\Users\gerardo\Documents\Image0-1848 (29).jpg,C:\Users\gerardo\Documents\Image1-1848 (33).jpg,,,SHARPXS0821,,12/6/2019 4:10:29 PM,,No,PG2 NW (Center) Exit
HMNJ52,C:\Users\gerardo\Documents\Image0-1849 (31).jpg,C:\Users\gerardo\Documents\Image1-1849 (33).jpg,,,SHARPXS0822,,12/6/2019 4:10:30 PM,,No,PG2 NW Entry
055YQD,C:\Users\gerardo\Documents\Image0-1850 (33).jpg,C:\Users\gerardo\Documents\Image1-1850 (33).jpg,,,SHARPXS0866,,12/6/2019 4:10:32 PM,,No,PG2 SE Exit
GFIT74,C:\Users\gerardo\Documents\Image0-1851 (33).jpg,C:\Users\gerardo\Documents\Image1-1851 (33).jpg,,,SHARPXS0866,,12/6/2019 4:10:38 PM,,No,PG2 SE Exit
JXWE95,C:\Users\gerardo\Documents\Image0-1852 (32).jpg,C:\Users\gerardo\Documents\Image1-1852 (33).jpg,,,SHARPXS0821,,12/6/2019 4:10:41 PM,,No,PG2 NW (Center) Exit
HILR34,C:\Users\gerardo\Documents\Image0-1853 (29).jpg,C:\Users\gerardo\Documents\Image1-1853 (33).jpg,,,SHARPXS0866,,12/6/2019 4:10:49 PM,,No,PG2 SE Exit
BHKR11,C:\Users\gerardo\Documents\Image0-1854 (32).jpg,C:\Users\gerardo\Documents\Image1-1854 (33).jpg,,,SHARPXS0866,,12/6/2019 4:10:52 PM,,No,PG2 SE Exit
LQQX01,C:\Users\gerardo\Documents\Image0-1855 (32).jpg,C:\Users\gerardo\Documents\Image1-1855 (33).jpg,,,SHARPXS0866,,12/6/2019 4:10:57 PM,,No,PG2 SE Exit
HYVU05,C:\Users\gerardo\Documents\Image0-1856 (30).jpg,C:\Users\gerardo\Documents\Image1-1856 (33).jpg,,,SHARPXS0865,,12/6/2019 4:11:06 PM,,No,PG2 SE (Center) Entry
EIVK02,C:\Users\gerardo\Documents\Image0-1857 (33).jpg,C:\Users\gerardo\Documents\Image1-1857 (33).jpg,,,SHARPXS0866,,12/6/2019 4:11:22 PM,,No,PG2 SE Exit
PMH287,C:\Users\gerardo\Documents\Image0-1858 (30).jpg,C:\Users\gerardo\Documents\Image1-1858 (33).jpg,,,SHARPXS0865,,12/6/2019 4:11:31 PM,,No,PG2 SE (Center) Entry
LAZL80,C:\Users\gerardo\Documents\Image0-1859 (31).jpg,C:\Users\gerardo\Documents\Image1-1859 (33).jpg,,,SHARPXS0821,,12/6/2019 4:11:43 PM,,No,PG2 NW (Center) Exit
IXZM80,C:\Users\gerardo\Documents\Image0-1860 (30).jpg,C:\Users\gerardo\Documents\Image1-1860 (33).jpg,,,SHARPXS0821,,12/6/2019 4:12:03 PM,,No,PG2 NW (Center) Exit
KXBF75,C:\Users\gerardo\Documents\Image0-1861 (32).jpg,C:\Users\gerardo\Documents\Image1-1861 (33).jpg,,,SHARPXS0821,,12/6/2019 4:12:25 PM,,No,PG2 NW (Center) Exit
KSUE52,C:\Users\gerardo\Documents\Image0-1862 (30).jpg,C:\Users\gerardo\Documents\Image1-1862 (33).jpg,,,SHARPXS0866,,12/6/2019 4:12:27 PM,,No,PG2 SE Exit
NHFD37,C:\Users\gerardo\Documents\Image0-1863 (30).jpg,C:\Users\gerardo\Documents\Image1-1863 (33).jpg,,,SHARPXS0866,,12/6/2019 4:12:47 PM,,No,PG2 SE Exit
LXFF65,C:\Users\gerardo\Documents\Image0-1864 (30).jpg,C:\Users\gerardo\Documents\Image1-1864 (33).jpg,,,SHARPXS0866,,12/6/2019 4:13:00 PM,,No,PG2 SE Exit
LLRB75,C:\Users\gerardo\Documents\Image0-1865 (31).jpg,C:\Users\gerardo\Documents\Image1-1865 (33).jpg,,,SHARPXS0821,,12/6/2019 4:13:24 PM,,No,PG2 NW (Center) Exit
LULF85,C:\Users\gerardo\Documents\Image0-1866 (29).jpg,C:\Users\gerardo\Documents\Image1-1866 (33).jpg,,,SHARPXS0865,,12/6/2019 4:13:47 PM,,No,PG2 SE Entry
KXCM24,C:\Users\gerardo\Documents\Image0-1867 (32).jpg,C:\Users\gerardo\Documents\Image1-1867 (33).jpg,,,SHARPXS0866,,12/6/2019 4:13:51 PM,,No,PG2 SE Exit
EJQF59,C:\Users\gerardo\Documents\Image0-1868 (33).jpg,C:\Users\gerardo\Documents\Image1-1868 (33).jpg,,,SHARPXS0865,,12/6/2019 4:13:56 PM,,No,PG2 SE Entry
LIDM83,C:\Users\gerardo\Documents\Image0-1869 (32).jpg,C:\Users\gerardo\Documents\Image1-1869 (33).jpg,,,SHARPXS0866,,12/6/2019 4:13:56 PM,,No,PG2 SE Exit
LIRR24,C:\Users\gerardo\Documents\Image0-1870 (31).jpg,C:\Users\gerardo\Documents\Image1-1870 (33).jpg,,,SHARPXS0821,,12/6/2019 4:14:02 PM,,No,PG2 NW (Center) Exit
IDMJ05,C:\Users\gerardo\Documents\Image0-1871 (31).jpg,C:\Users\gerardo\Documents\Image1-1871 (33).jpg,,,SHARPXS0866,,12/6/2019 4:14:07 PM,,No,PG2 SE Exit
JFUI47,C:\Users\gerardo\Documents\Image0-1872 (30).jpg,C:\Users\gerardo\Documents\Image1-1872 (33).jpg,,,SHARPXS0866,,12/6/2019 4:14:14 PM,,No,PG2 SE Exit
DRNZ43,C:\Users\gerardo\Documents\Image0-1873 (32).jpg,C:\Users\gerardo\Documents\Image1-1873 (33).jpg,,,SHARPXS0822,,12/6/2019 4:15:12 PM,,No,PG2 NW Entry
LULF85,C:\Users\gerardo\Documents\Image0-1874 (28).jpg,C:\Users\gerardo\Documents\Image1-1874 (33).jpg,,,SHARPXS0866,,12/6/2019 4:16:00 PM,,No,PG2 SE Exit
Z13JGX,C:\Users\gerardo\Documents\Image0-1875 (29).jpg,C:\Users\gerardo\Documents\Image1-1875 (33).jpg,,,SHARPXS0866,,12/6/2019 4:16:03 PM,,No,PG2 SE Exit
I63AW,C:\Users\gerardo\Documents\Image0-1876 (32).jpg,C:\Users\gerardo\Documents\Image1-1876 (33).jpg,,,SHARPXS0866,,12/6/2019 4:16:23 PM,,No,PG2 SE Exit
BHZC56,C:\Users\gerardo\Documents\Image0-1877 (31).jpg,C:\Users\gerardo\Documents\Image1-1877 (33).jpg,,,SHARPXS0821,,12/6/2019 4:16:25 PM,,No,PG2 NW (Center) Exit
IFKA75,C:\Users\gerardo\Documents\Image0-1878 (30).jpg,C:\Users\gerardo\Documents\Image1-1878 (33).jpg,,,SHARPXS0821,,12/6/2019 4:16:29 PM,,No,PG2 NW (Center) Exit
LSAR62,C:\Users\gerardo\Documents\Image0-1879 (29).jpg,C:\Users\gerardo\Documents\Image1-1879 (33).jpg,,,SHARPXS0866,,12/6/2019 4:16:29 PM,,No,PG2 SE Exit
CCN810,C:\Users\gerardo\Documents\Image0-1880 (31).jpg,C:\Users\gerardo\Documents\Image1-1880 (33).jpg,,,SHARPXS0821,,12/6/2019 4:16:35 PM,,No,PG2 NW Exit
HNCH39,C:\Users\gerardo\Documents\Image0-1881 (31).jpg,C:\Users\gerardo\Documents\Image1-1881 (33).jpg,,,SHARPXS0866,,12/6/2019 4:16:56 PM,,No,PG2 SE Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-47 (32).jpg,C:\Users\gerardo\Documents\Image1-1882 (33).jpg,,,SHARPXS0821,,12/6/2019 4:17:08 PM,,No,PG2 NW (Center) Exit
GIXQ13,C:\Users\gerardo\Documents\Image0-1883 (31).jpg,C:\Users\gerardo\Documents\Image1-1883 (32).jpg,,,SHARPXS0866,,12/6/2019 4:17:40 PM,,No,PG2 SE Exit
JMVR77,C:\Users\gerardo\Documents\Image0-1884 (30).jpg,C:\Users\gerardo\Documents\Image1-1884 (32).jpg,,,SHARPXS0821,,12/6/2019 4:18:04 PM,,No,PG2 NW (Center) Exit
