Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
LFFT96,C:\Users\gerardo\Documents\Image0-1672 (10).jpg,C:\Users\gerardo\Documents\Image1-1672 (10).jpg,,,SHARPXS0821,,12/2/2019 1:09:56 PM,,No,PG2 NW (Center) Exit
LTQV26,C:\Users\gerardo\Documents\Image0-1673 (10).jpg,C:\Users\gerardo\Documents\Image1-1673 (10).jpg,,,SHARPXS0822,,12/2/2019 1:10:03 PM,,No,PG2 NW Entry
GIPW42,C:\Users\gerardo\Documents\Image0-1674 (10).jpg,C:\Users\gerardo\Documents\Image1-1674 (10).jpg,,,SHARPXS0866,,12/2/2019 1:10:08 PM,,No,PG2 SE Exit
6914QU,C:\Users\gerardo\Documents\Image0-1675 (10).jpg,C:\Users\gerardo\Documents\Image1-1675 (10).jpg,,,SHARPXS0866,,12/2/2019 1:10:11 PM,,No,PG2 SE Exit
DFMC38,C:\Users\gerardo\Documents\Image0-1676 (10).jpg,C:\Users\gerardo\Documents\Image1-1676 (10).jpg,,,SHARPXS0822,,12/2/2019 1:10:54 PM,,No,PG2 NW Entry
CZTI97,C:\Users\gerardo\Documents\Image0-1677 (5).jpg,C:\Users\gerardo\Documents\Image1-1677 (10).jpg,,,SHARPXS0866,,12/2/2019 1:11:21 PM,,No,PG2 SE Exit
IRMH04,C:\Users\gerardo\Documents\Image0-1678 (10).jpg,C:\Users\gerardo\Documents\Image1-1678 (10).jpg,,,SHARPXS0865,,12/2/2019 1:11:25 PM,,No,PG2 SE Entry
HSRG62,C:\Users\gerardo\Documents\Image0-1679 (10).jpg,C:\Users\gerardo\Documents\Image1-1679 (10).jpg,,,SHARPXS0866,,12/2/2019 1:11:34 PM,,No,PG2 SE Exit
BRXB65,C:\Users\gerardo\Documents\Image0-1680 (8).jpg,C:\Users\gerardo\Documents\Image1-1680 (10).jpg,,,SHARPXS0865,,12/2/2019 1:11:36 PM,,No,PG2 SE Entry
IBBC24,C:\Users\gerardo\Documents\Image0-1681 (8).jpg,C:\Users\gerardo\Documents\Image1-1681 (10).jpg,,,SHARPXS0865,,12/2/2019 1:11:38 PM,,No,PG2 SE (Center) Entry
917TCK,C:\Users\gerardo\Documents\Image0-1682 (8).jpg,C:\Users\gerardo\Documents\Image1-1682 (10).jpg,,,SHARPXS0821,,12/2/2019 1:11:53 PM,,No,PG2 NW (Center) Exit
KXWF22,C:\Users\gerardo\Documents\Image0-1683 (10).jpg,C:\Users\gerardo\Documents\Image1-1683 (10).jpg,,,SHARPXS0821,,12/2/2019 1:12:26 PM,,No,PG2 NW (Center) Exit
JI2GP,C:\Users\gerardo\Documents\Image0-1684 (10).jpg,C:\Users\gerardo\Documents\Image1-1684 (10).jpg,,,SHARPXS0821,,12/2/2019 1:12:32 PM,,No,PG2 NW (Center) Exit
AFLQ40,C:\Users\gerardo\Documents\Image0-1685 (10).jpg,C:\Users\gerardo\Documents\Image1-1685 (10).jpg,,,SHARPXS0865,,12/2/2019 1:12:38 PM,,No,PG2 SE Entry
NDFB36,C:\Users\gerardo\Documents\Image0-1686 (10).jpg,C:\Users\gerardo\Documents\Image1-1686 (10).jpg,,,SHARPXS0822,,12/2/2019 1:12:41 PM,,No,PG2 NW Entry
RRZ3E,C:\Users\gerardo\Documents\Image0-1687 (10).jpg,C:\Users\gerardo\Documents\Image1-1687 (10).jpg,,,SHARPXS0865,,12/2/2019 1:12:45 PM,,No,PG2 SE (Center) Entry
99AVE,C:\Users\gerardo\Documents\Image0-1688 (10).jpg,C:\Users\gerardo\Documents\Image1-1688 (10).jpg,,,SHARPXS0821,,12/2/2019 1:12:59 PM,,No,PG2 NW (Center) Exit
BNMI59,C:\Users\gerardo\Documents\Image0-1689 (10).jpg,C:\Users\gerardo\Documents\Image1-1689 (10).jpg,,,SHARPXS0821,,12/2/2019 1:13:25 PM,,No,PG2 NW (Center) Exit
NDFB36,C:\Users\gerardo\Documents\Image0-1690 (10).jpg,C:\Users\gerardo\Documents\Image1-1690 (10).jpg,,,SHARPXS0821,,12/2/2019 1:14:15 PM,,No,PG2 NW Exit
957TRC,C:\Users\gerardo\Documents\Image0-1691 (10).jpg,C:\Users\gerardo\Documents\Image1-1691 (10).jpg,,,SHARPXS0866,,12/2/2019 1:14:22 PM,,No,PG2 SE Exit
DWWM74,C:\Users\gerardo\Documents\Image0-1692 (10).jpg,C:\Users\gerardo\Documents\Image1-1692 (10).jpg,,,SHARPXS0865,,12/2/2019 1:14:36 PM,,No,PG2 SE (Center) Entry
360TQB,C:\Users\gerardo\Documents\Image0-1693 (9).jpg,C:\Users\gerardo\Documents\Image1-1693 (10).jpg,,,SHARPXS0866,,12/2/2019 1:15:12 PM,,No,PG2 SE Exit
CEPW51,C:\Users\gerardo\Documents\Image0-1694 (9).jpg,C:\Users\gerardo\Documents\Image1-1694 (10).jpg,,,SHARPXS0822,,12/2/2019 1:15:46 PM,,No,PG2 NW Entry
JXXI38,C:\Users\gerardo\Documents\Image0-1695 (7).jpg,C:\Users\gerardo\Documents\Image1-1695 (10).jpg,,,SHARPXS0866,,12/2/2019 1:16:25 PM,,No,PG2 SE Exit
719YPR,C:\Users\gerardo\Documents\Image0-1696 (7).jpg,C:\Users\gerardo\Documents\Image1-1696 (10).jpg,,,SHARPXS0865,,12/2/2019 1:16:26 PM,,No,PG2 SE (Center) Entry
L28QB,C:\Users\gerardo\Documents\Image0-1697 (8).jpg,C:\Users\gerardo\Documents\Image1-1697 (10).jpg,,,SHARPXS0821,,12/2/2019 1:16:27 PM,,No,PG2 NW Exit
JTSP12,C:\Users\gerardo\Documents\Image0-1698 (10).jpg,C:\Users\gerardo\Documents\Image1-1698 (10).jpg,,,SHARPXS0822,,12/2/2019 1:16:58 PM,,No,PG2 NW Entry
