Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
HLWE54,C:\Users\gerardo\Documents\Image0-35 (27).jpg,C:\Users\gerardo\Documents\Image1-35 (54).jpg,,,SHARPXS0861,,12/4/2019 6:49:56 AM,,No,PG3 North East Entry
FKS8574,C:\Users\gerardo\Documents\Image0-36 (23).jpg,C:\Users\gerardo\Documents\Image1-36 (54).jpg,,,SHARPXS0861,,12/4/2019 6:50:50 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-37 (54).jpg,,,SHARPXS0861,,12/4/2019 6:56:22 AM,,No,PG3 East Entry
EZS41,C:\Users\gerardo\Documents\Image0-38 (25).jpg,C:\Users\gerardo\Documents\Image1-38 (54).jpg,,,SHARPXS0861,,12/4/2019 6:57:05 AM,,No,PG3 East Entry
BDWS87,C:\Users\gerardo\Documents\Image0-39 (23).jpg,C:\Users\gerardo\Documents\Image1-39 (54).jpg,,,SHARPXS0861,,12/4/2019 6:57:19 AM,,No,PG3 East Entry
GANU75,C:\Users\gerardo\Documents\Image0-40 (27).jpg,C:\Users\gerardo\Documents\Image1-40 (54).jpg,,,SHARPXS0861,,12/4/2019 6:57:45 AM,,No,PG3 North East Entry
IJNJ19,C:\Users\gerardo\Documents\Image0-41 (24).jpg,C:\Users\gerardo\Documents\Image1-41 (54).jpg,,,SHARPXS0861,,12/4/2019 7:03:11 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-42 (54).jpg,,,SHARPXS0861,,12/4/2019 7:03:16 AM,,No,PG3 North East Entry
GZRG92,C:\Users\gerardo\Documents\Image0-43 (27).jpg,C:\Users\gerardo\Documents\Image1-43 (54).jpg,,,SHARPXS0861,,12/4/2019 7:04:02 AM,,No,PG3 East Entry
CUDC8,C:\Users\gerardo\Documents\Image0-44 (26).jpg,C:\Users\gerardo\Documents\Image1-44 (53).jpg,,,SHARPV03287,,12/4/2019 7:05:03 AM,,No,PG3 West Exit
BFNG44,C:\Users\gerardo\Documents\Image0-45 (27).jpg,C:\Users\gerardo\Documents\Image1-45 (53).jpg,,,SHARPXS0861,,12/4/2019 7:05:17 AM,,No,PG3 East Entry
JRTV46,C:\Users\gerardo\Documents\Image0-46 (26).jpg,C:\Users\gerardo\Documents\Image1-46 (53).jpg,,,SHARPXS0861,,12/4/2019 7:06:08 AM,,No,PG3 East Entry
BJIS81,C:\Users\gerardo\Documents\Image0-47 (22).jpg,C:\Users\gerardo\Documents\Image1-47 (51).jpg,,,SHARPXS0861,,12/4/2019 7:06:43 AM,,No,PG3 East Entry
LBAH07,C:\Users\gerardo\Documents\Image0-48 (23).jpg,C:\Users\gerardo\Documents\Image1-48 (51).jpg,,,SHARPXS0861,,12/4/2019 7:06:46 AM,,No,PG3 East Entry
LZLT84,C:\Users\gerardo\Documents\Image0-49 (24).jpg,C:\Users\gerardo\Documents\Image1-49 (51).jpg,,,SHARPXS0861,,12/4/2019 7:07:10 AM,,No,PG3 East Entry
JQHZ39,C:\Users\gerardo\Documents\Image0-50 (25).jpg,C:\Users\gerardo\Documents\Image1-50 (51).jpg,,,SHARPXS0861,,12/4/2019 7:07:23 AM,,No,PG3 North East Entry
305348,C:\Users\gerardo\Documents\Image0-51 (25).jpg,C:\Users\gerardo\Documents\Image1-51 (51).jpg,,,SHARPV03287,,12/4/2019 7:08:46 AM,,No,PG3 West Exit
JNKG01,C:\Users\gerardo\Documents\Image0-52 (26).jpg,C:\Users\gerardo\Documents\Image1-52 (51).jpg,,,SHARPXS0861,,12/4/2019 7:08:57 AM,,No,PG3 North East Entry
HDRQ56,C:\Users\gerardo\Documents\Image0-53 (24).jpg,C:\Users\gerardo\Documents\Image1-53 (51).jpg,,,SHARPXS0861,,12/4/2019 7:09:15 AM,,No,PG3 East Entry
JGDH89,C:\Users\gerardo\Documents\Image0-54 (26).jpg,C:\Users\gerardo\Documents\Image1-54 (49).jpg,,,SHARPXS0861,,12/4/2019 7:09:54 AM,,No,PG3 East Entry
BAFZ91,C:\Users\gerardo\Documents\Image0-55 (26).jpg,C:\Users\gerardo\Documents\Image1-55 (49).jpg,,,SHARPXS0861,,12/4/2019 7:09:57 AM,,No,PG3 East Entry
NHMJ65,C:\Users\gerardo\Documents\Image0-56 (26).jpg,C:\Users\gerardo\Documents\Image1-56 (49).jpg,,,SHARPXS0861,,12/4/2019 7:10:10 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-23 (24).jpg,C:\Users\gerardo\Documents\Image1-57 (49).jpg,,,SHARPV03287,,12/4/2019 7:10:39 AM,,No,PG3 West Exit
LXHD32,C:\Users\gerardo\Documents\Image0-58 (26).jpg,C:\Users\gerardo\Documents\Image1-58 (49).jpg,,,SHARPXS0861,,12/4/2019 7:10:51 AM,,No,PG3 East Entry
NJKL04,C:\Users\gerardo\Documents\Image0-59 (27).jpg,C:\Users\gerardo\Documents\Image1-59 (49).jpg,,,SHARPXS0861,,12/4/2019 7:10:57 AM,,No,PG3 East Entry
CWLZ31,C:\Users\gerardo\Documents\Image0-60 (26).jpg,C:\Users\gerardo\Documents\Image1-60 (49).jpg,,,SHARPXS0861,,12/4/2019 7:12:04 AM,,No,PG3 East Entry
HPCW04,C:\Users\gerardo\Documents\Image0-61 (27).jpg,C:\Users\gerardo\Documents\Image1-61 (49).jpg,,,SHARPXS0861,,12/4/2019 7:13:25 AM,,No,PG3 East Entry
HSRL16,C:\Users\gerardo\Documents\Image0-62 (24).jpg,C:\Users\gerardo\Documents\Image1-62 (49).jpg,,,SHARPXS0861,,12/4/2019 7:13:49 AM,,No,PG3 East Entry
JEUQ44,C:\Users\gerardo\Documents\Image0-63 (24).jpg,C:\Users\gerardo\Documents\Image1-63 (49).jpg,,,SHARPXS0861,,12/4/2019 7:14:12 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-64 (49).jpg,,,SHARPXS0861,,12/4/2019 7:14:26 AM,,No,PG3 North East Entry
IJNU51,C:\Users\gerardo\Documents\Image0-65 (26).jpg,C:\Users\gerardo\Documents\Image1-65 (49).jpg,,,SHARPXS0861,,12/4/2019 7:16:11 AM,,No,PG3 East Entry
BCVE61,C:\Users\gerardo\Documents\Image0-66 (27).jpg,C:\Users\gerardo\Documents\Image1-66 (49).jpg,,,SHARPXS0861,,12/4/2019 7:18:19 AM,,No,PG3 East Entry
JAXI42,C:\Users\gerardo\Documents\Image0-67 (27).jpg,C:\Users\gerardo\Documents\Image1-67 (49).jpg,,,SHARPXS0861,,12/4/2019 7:20:55 AM,,No,PG3 East Entry
CXCW70,C:\Users\gerardo\Documents\Image0-68 (26).jpg,C:\Users\gerardo\Documents\Image1-68 (49).jpg,,,SHARPXS0861,,12/4/2019 7:21:51 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-23 (24).jpg,C:\Users\gerardo\Documents\Image1-69 (49).jpg,,,SHARPV03287,,12/4/2019 7:22:06 AM,,No,PG3 West Exit
LQRR57,C:\Users\gerardo\Documents\Image0-70 (27).jpg,C:\Users\gerardo\Documents\Image1-70 (48).jpg,,,SHARPXS0861,,12/4/2019 7:24:34 AM,,No,PG3 North East Entry
LQRR57,C:\Users\gerardo\Documents\Image0-71 (24).jpg,C:\Users\gerardo\Documents\Image1-71 (48).jpg,,,SHARPV03287,,12/4/2019 7:24:53 AM,,No,PG3 West Exit
ZXZ7,C:\Users\gerardo\Documents\Image0-72 (24).jpg,C:\Users\gerardo\Documents\Image1-72 (47).jpg,,,SHARPXS0861,,12/4/2019 7:25:49 AM,,No,PG3 North East Entry
WY36I,C:\Users\gerardo\Documents\Image0-73 (26).jpg,C:\Users\gerardo\Documents\Image1-73 (46).jpg,,,SHARPXS0861,,12/4/2019 7:25:50 AM,,No,PG3 East Entry
491ADF,C:\Users\gerardo\Documents\Image0-74 (24).jpg,C:\Users\gerardo\Documents\Image1-74 (46).jpg,,,SHARPXS0861,,12/4/2019 7:26:18 AM,,No,PG3 East Entry
GMGG35,C:\Users\gerardo\Documents\Image0-75 (26).jpg,C:\Users\gerardo\Documents\Image1-75 (46).jpg,,,SHARPXS0861,,12/4/2019 7:27:52 AM,,No,PG3 East Entry
LXIA54,C:\Users\gerardo\Documents\Image0-76 (24).jpg,C:\Users\gerardo\Documents\Image1-76 (46).jpg,,,SHARPXS0861,,12/4/2019 7:27:54 AM,,No,PG3 East Entry
LRCQ58,C:\Users\gerardo\Documents\Image0-77 (26).jpg,C:\Users\gerardo\Documents\Image1-77 (46).jpg,,,SHARPXS0861,,12/4/2019 7:29:03 AM,,No,PG3 East Entry
EZCJ23,C:\Users\gerardo\Documents\Image0-78 (26).jpg,C:\Users\gerardo\Documents\Image1-78 (45).jpg,,,SHARPXS0861,,12/4/2019 7:29:07 AM,,No,PG3 East Entry
KXYQ22,C:\Users\gerardo\Documents\Image0-79 (24).jpg,C:\Users\gerardo\Documents\Image1-79 (43).jpg,,,SHARPXS0861,,12/4/2019 7:29:20 AM,,No,PG3 East Entry
JSBN62,C:\Users\gerardo\Documents\Image0-80 (24).jpg,C:\Users\gerardo\Documents\Image1-80 (43).jpg,,,SHARPXS0861,,12/4/2019 7:29:28 AM,,No,PG3 East Entry
KXMV85,C:\Users\gerardo\Documents\Image0-81 (25).jpg,C:\Users\gerardo\Documents\Image1-81 (43).jpg,,,SHARPXS0861,,12/4/2019 7:29:41 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-82 (43).jpg,,,SHARPXS0861,,12/4/2019 7:30:00 AM,,No,PG3 East Entry
LVEF85,C:\Users\gerardo\Documents\Image0-83 (26).jpg,C:\Users\gerardo\Documents\Image1-83 (43).jpg,,,SHARPXS0861,,12/4/2019 7:30:37 AM,,No,PG3 East Entry
DQJT13,C:\Users\gerardo\Documents\Image0-84 (23).jpg,C:\Users\gerardo\Documents\Image1-84 (43).jpg,,,SHARPXS0861,,12/4/2019 7:31:03 AM,,No,PG3 East Entry
ICRK62,C:\Users\gerardo\Documents\Image0-85 (26).jpg,C:\Users\gerardo\Documents\Image1-85 (43).jpg,,,SHARPXS0861,,12/4/2019 7:31:06 AM,,No,PG3 East Entry
BIGF03,C:\Users\gerardo\Documents\Image0-86 (26).jpg,C:\Users\gerardo\Documents\Image1-86 (43).jpg,,,SHARPXS0861,,12/4/2019 7:31:12 AM,,No,PG3 East Entry
ISXQ68,C:\Users\gerardo\Documents\Image0-87 (23).jpg,C:\Users\gerardo\Documents\Image1-87 (43).jpg,,,SHARPXS0861,,12/4/2019 7:31:15 AM,,No,PG3 East Entry
421BC,C:\Users\gerardo\Documents\Image0-88 (26).jpg,C:\Users\gerardo\Documents\Image1-88 (43).jpg,,,SHARPXS0861,,12/4/2019 7:31:27 AM,,No,PG3 East Entry
LLWJ52,C:\Users\gerardo\Documents\Image0-89 (26).jpg,C:\Users\gerardo\Documents\Image1-89 (42).jpg,,,SHARPXS0861,,12/4/2019 7:31:58 AM,,No,PG3 East Entry
LAPK83,C:\Users\gerardo\Documents\Image0-90 (24).jpg,C:\Users\gerardo\Documents\Image1-90 (42).jpg,,,SHARPXS0861,,12/4/2019 7:32:12 AM,,No,PG3 East Entry
HPCY50,C:\Users\gerardo\Documents\Image0-91 (25).jpg,C:\Users\gerardo\Documents\Image1-91 (40).jpg,,,SHARPXS0861,,12/4/2019 7:32:28 AM,,No,PG3 East Entry
KXXQ69,C:\Users\gerardo\Documents\Image0-92 (26).jpg,C:\Users\gerardo\Documents\Image1-92 (40).jpg,,,SHARPXS0861,,12/4/2019 7:32:33 AM,,No,PG3 East Entry
GDPV88,C:\Users\gerardo\Documents\Image0-93 (23).jpg,C:\Users\gerardo\Documents\Image1-93 (40).jpg,,,SHARPXS0861,,12/4/2019 7:33:03 AM,,No,PG3 East Entry
IUAS12,C:\Users\gerardo\Documents\Image0-94 (25).jpg,C:\Users\gerardo\Documents\Image1-94 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:10 AM,,No,PG3 East Entry
HPRY54,C:\Users\gerardo\Documents\Image0-95 (24).jpg,C:\Users\gerardo\Documents\Image1-95 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:33 AM,,No,PG3 North East Entry
IEFY78,C:\Users\gerardo\Documents\Image0-96 (25).jpg,C:\Users\gerardo\Documents\Image1-96 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:36 AM,,No,PG3 East Entry
NKQL93,C:\Users\gerardo\Documents\Image0-97 (26).jpg,C:\Users\gerardo\Documents\Image1-97 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:39 AM,,No,PG3 East Entry
ETYV45,C:\Users\gerardo\Documents\Image0-98 (25).jpg,C:\Users\gerardo\Documents\Image1-98 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:55 AM,,No,PG3 East Entry
IA81CC,C:\Users\gerardo\Documents\Image0-99 (25).jpg,C:\Users\gerardo\Documents\Image1-99 (40).jpg,,,SHARPXS0861,,12/4/2019 7:35:59 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-100 (40).jpg,,,SHARPXS0861,,12/4/2019 7:36:05 AM,,No,PG3 East Entry
IE63BE,C:\Users\gerardo\Documents\Image0-101 (26).jpg,C:\Users\gerardo\Documents\Image1-101 (40).jpg,,,SHARPXS0861,,12/4/2019 7:36:16 AM,,No,PG3 East Entry
YA825,C:\Users\gerardo\Documents\Image0-102 (26).jpg,C:\Users\gerardo\Documents\Image1-102 (40).jpg,,,SHARPXS0861,,12/4/2019 7:37:17 AM,,No,PG3 North East Entry
KXXX89,C:\Users\gerardo\Documents\Image0-103 (24).jpg,C:\Users\gerardo\Documents\Image1-103 (40).jpg,,,SHARPXS0861,,12/4/2019 7:37:17 AM,,No,PG3 East Entry
MBN997,C:\Users\gerardo\Documents\Image0-104 (25).jpg,C:\Users\gerardo\Documents\Image1-104 (40).jpg,,,SHARPXS0861,,12/4/2019 7:37:52 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-105 (40).jpg,,,SHARPXS0861,,12/4/2019 7:38:46 AM,,No,PG3 East Entry
KWGC81,C:\Users\gerardo\Documents\Image0-106 (25).jpg,C:\Users\gerardo\Documents\Image1-106 (40).jpg,,,SHARPXS0861,,12/4/2019 7:38:54 AM,,No,PG3 East Entry
B28KDH,C:\Users\gerardo\Documents\Image0-107 (26).jpg,C:\Users\gerardo\Documents\Image1-107 (40).jpg,,,SHARPXS0861,,12/4/2019 7:38:57 AM,,No,PG3 East Entry
I30AW,C:\Users\gerardo\Documents\Image0-108 (24).jpg,C:\Users\gerardo\Documents\Image1-108 (40).jpg,,,SHARPXS0861,,12/4/2019 7:39:00 AM,,No,PG3 North East Entry
DKRS75,C:\Users\gerardo\Documents\Image0-109 (23).jpg,C:\Users\gerardo\Documents\Image1-109 (40).jpg,,,SHARPXS0861,,12/4/2019 7:39:14 AM,,No,PG3 East Entry
YA825,C:\Users\gerardo\Documents\Image0-110 (23).jpg,C:\Users\gerardo\Documents\Image1-110 (40).jpg,,,SHARPXS0862,,12/4/2019 7:39:51 AM,,No,PG3 East Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-111 (40).jpg,,,SHARPXS0861,,12/4/2019 7:40:48 AM,,No,PG3 East Entry
IPXG93,C:\Users\gerardo\Documents\Image0-112 (26).jpg,C:\Users\gerardo\Documents\Image1-112 (40).jpg,,,SHARPXS0861,,12/4/2019 7:40:54 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-23 (24).jpg,C:\Users\gerardo\Documents\Image1-113 (40).jpg,,,SHARPV03682,,12/4/2019 7:41:05 AM,,No,PG3 South East Exit
JRED67,C:\Users\gerardo\Documents\Image0-114 (23).jpg,C:\Users\gerardo\Documents\Image1-114 (40).jpg,,,SHARPXS0861,,12/4/2019 7:41:25 AM,,No,PG3 East Entry
LCMR12,C:\Users\gerardo\Documents\Image0-115 (26).jpg,C:\Users\gerardo\Documents\Image1-115 (40).jpg,,,SHARPXS0861,,12/4/2019 7:41:59 AM,,No,PG3 East Entry
KSWK11,C:\Users\gerardo\Documents\Image0-116 (24).jpg,C:\Users\gerardo\Documents\Image1-116 (40).jpg,,,SHARPXS0861,,12/4/2019 7:42:23 AM,,No,PG3 East Entry
JYYG11,C:\Users\gerardo\Documents\Image0-117 (26).jpg,C:\Users\gerardo\Documents\Image1-117 (40).jpg,,,SHARPXS0861,,12/4/2019 7:42:27 AM,,No,PG3 East Entry
GRRK53,C:\Users\gerardo\Documents\Image0-118 (25).jpg,C:\Users\gerardo\Documents\Image1-118 (40).jpg,,,SHARPXS0861,,12/4/2019 7:43:05 AM,,No,PG3 East Entry
338XUL,C:\Users\gerardo\Documents\Image0-119 (23).jpg,C:\Users\gerardo\Documents\Image1-119 (40).jpg,,,SHARPXS0861,,12/4/2019 7:43:21 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-120 (40).jpg,,,SHARPXS0861,,12/4/2019 7:43:24 AM,,No,PG3 East Entry
ITEL19,C:\Users\gerardo\Documents\Image0-121 (24).jpg,C:\Users\gerardo\Documents\Image1-121 (40).jpg,,,SHARPXS0861,,12/4/2019 7:43:48 AM,,No,PG3 North East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-122 (40).jpg,,,SHARPXS0861,,12/4/2019 7:43:54 AM,,No,PG3 East Entry
435TAB,C:\Users\gerardo\Documents\Image0-123 (26).jpg,C:\Users\gerardo\Documents\Image1-123 (40).jpg,,,SHARPXS0862,,12/4/2019 7:44:37 AM,,No,PG3 East Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-124 (40).jpg,,,SHARPXS0861,,12/4/2019 7:45:41 AM,,No,PG3 East Entry
ILVB65,C:\Users\gerardo\Documents\Image0-125 (26).jpg,C:\Users\gerardo\Documents\Image1-125 (40).jpg,,,SHARPXS0861,,12/4/2019 7:45:46 AM,,No,PG3 East Entry
GTJA66,C:\Users\gerardo\Documents\Image0-126 (26).jpg,C:\Users\gerardo\Documents\Image1-126 (40).jpg,,,SHARPXS0861,,12/4/2019 7:45:53 AM,,No,PG3 North East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-127 (40).jpg,,,SHARPXS0862,,12/4/2019 7:46:19 AM,,No,PG3 East Exit
EKSV16,C:\Users\gerardo\Documents\Image0-128 (21).jpg,C:\Users\gerardo\Documents\Image1-128 (40).jpg,,,SHARPXS0861,,12/4/2019 7:46:33 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-129 (40).jpg,,,SHARPXS0861,,12/4/2019 7:46:35 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (27).jpg,C:\Users\gerardo\Documents\Image1-130 (40).jpg,,,SHARPXS0861,,12/4/2019 7:46:42 AM,,No,PG3 North East Entry
KWEA39,C:\Users\gerardo\Documents\Image0-131 (22).jpg,C:\Users\gerardo\Documents\Image1-131 (40).jpg,,,SHARPXS0861,,12/4/2019 7:46:59 AM,,No,PG3 East Entry
DDIJ27,C:\Users\gerardo\Documents\Image0-132 (25).jpg,C:\Users\gerardo\Documents\Image1-132 (40).jpg,,,SHARPXS0861,,12/4/2019 7:47:02 AM,,No,PG3 East Entry
JQQM41,C:\Users\gerardo\Documents\Image0-133 (25).jpg,C:\Users\gerardo\Documents\Image1-133 (40).jpg,,,SHARPXS0861,,12/4/2019 7:47:06 AM,,No,PG3 East Entry
DCLJ18,C:\Users\gerardo\Documents\Image0-134 (25).jpg,C:\Users\gerardo\Documents\Image1-134 (40).jpg,,,SHARPXS0861,,12/4/2019 7:47:10 AM,,No,PG3 East Entry
