Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
342QTT,C:\Users\gerardo\Documents\Image0-25 (33).jpg,C:\Users\gerardo\Documents\Image1-25 (68).jpg,,,SHARPXS0862,,12/6/2019 6:46:01 AM,,No,PG3 East Exit
JNKG01,C:\Users\gerardo\Documents\Image0-26 (36).jpg,C:\Users\gerardo\Documents\Image1-26 (68).jpg,,,SHARPXS0861,,12/6/2019 6:46:43 AM,,No,PG3 North East Entry
DRMK63,C:\Users\gerardo\Documents\Image0-27 (38).jpg,C:\Users\gerardo\Documents\Image1-27 (68).jpg,,,SHARPXS0861,,12/6/2019 6:47:52 AM,,No,PG3 East Entry
IVDD15,C:\Users\gerardo\Documents\Image0-28 (35).jpg,C:\Users\gerardo\Documents\Image1-28 (68).jpg,,,SHARPXS0861,,12/6/2019 6:51:18 AM,,No,PG3 East Entry
DSDW65,C:\Users\gerardo\Documents\Image0-29 (35).jpg,C:\Users\gerardo\Documents\Image1-29 (68).jpg,,,SHARPXS0861,,12/6/2019 6:52:43 AM,,No,PG3 North East Entry
TLS80,C:\Users\gerardo\Documents\Image0-30 (34).jpg,C:\Users\gerardo\Documents\Image1-30 (68).jpg,,,SHARPXS0861,,12/6/2019 6:52:57 AM,,No,PG3 East Entry
JNKG01,C:\Users\gerardo\Documents\Image0-31 (37).jpg,C:\Users\gerardo\Documents\Image1-31 (68).jpg,,,SHARPV03682,,12/6/2019 6:53:50 AM,,No,PG3 South East Exit
GFGA71,C:\Users\gerardo\Documents\Image0-32 (39).jpg,C:\Users\gerardo\Documents\Image1-32 (67).jpg,,,SHARPXS0861,,12/6/2019 6:54:20 AM,,No,PG3 East Entry
TLS80,C:\Users\gerardo\Documents\Image0-33 (37).jpg,C:\Users\gerardo\Documents\Image1-33 (67).jpg,,,SHARPXS0862,,12/6/2019 6:55:33 AM,,No,PG3 East Exit
GXVE96,C:\Users\gerardo\Documents\Image0-34 (37).jpg,C:\Users\gerardo\Documents\Image1-34 (66).jpg,,,SHARPXS0861,,12/6/2019 6:56:31 AM,,No,PG3 North East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-35 (66).jpg,,,SHARPV03682,,12/6/2019 6:56:57 AM,,No,PG3 South East Exit
FKS8574,C:\Users\gerardo\Documents\Image0-36 (34).jpg,C:\Users\gerardo\Documents\Image1-36 (66).jpg,,,SHARPXS0861,,12/6/2019 6:57:21 AM,,No,PG3 East Entry
3053,C:\Users\gerardo\Documents\Image0-37 (36).jpg,C:\Users\gerardo\Documents\Image1-37 (66).jpg,,,SHARPV03682,,12/6/2019 6:58:19 AM,,No,PG3 South East Exit
JNJL30,C:\Users\gerardo\Documents\Image0-38 (36).jpg,C:\Users\gerardo\Documents\Image1-38 (66).jpg,,,SHARPXS0861,,12/6/2019 6:59:14 AM,,No,PG3 East Entry
GANU75,C:\Users\gerardo\Documents\Image0-39 (34).jpg,C:\Users\gerardo\Documents\Image1-39 (66).jpg,,,SHARPXS0861,,12/6/2019 7:00:30 AM,,No,PG3 North East Entry
DHTF03,C:\Users\gerardo\Documents\Image0-40 (39).jpg,C:\Users\gerardo\Documents\Image1-40 (66).jpg,,,SHARPXS0861,,12/6/2019 7:02:18 AM,,No,PG3 East Entry
DCLJ18,C:\Users\gerardo\Documents\Image0-41 (35).jpg,C:\Users\gerardo\Documents\Image1-41 (66).jpg,,,SHARPXS0861,,12/6/2019 7:03:20 AM,,No,PG3 East Entry
IHYW75,C:\Users\gerardo\Documents\Image0-42 (35).jpg,C:\Users\gerardo\Documents\Image1-42 (66).jpg,,,SHARPXS0861,,12/6/2019 7:04:40 AM,,No,PG3 East Entry
IHYW75,C:\Users\gerardo\Documents\Image0-43 (38).jpg,C:\Users\gerardo\Documents\Image1-43 (66).jpg,,,SHARPXS0862,,12/6/2019 7:04:58 AM,,No,PG3 East Exit
EEEB13,C:\Users\gerardo\Documents\Image0-44 (37).jpg,C:\Users\gerardo\Documents\Image1-44 (65).jpg,,,SHARPXS0861,,12/6/2019 7:05:39 AM,,No,PG3 East Entry
YH130,C:\Users\gerardo\Documents\Image0-45 (39).jpg,C:\Users\gerardo\Documents\Image1-45 (65).jpg,,,SHARPXS0861,,12/6/2019 7:05:49 AM,,No,PG3 North East Entry
IIQY84,C:\Users\gerardo\Documents\Image0-46 (38).jpg,C:\Users\gerardo\Documents\Image1-46 (65).jpg,,,SHARPXS0861,,12/6/2019 7:06:13 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-47 (63).jpg,,,SHARPXS0861,,12/6/2019 7:06:49 AM,,No,PG3 North East Entry
LFVR04,C:\Users\gerardo\Documents\Image0-48 (35).jpg,C:\Users\gerardo\Documents\Image1-48 (63).jpg,,,SHARPXS0861,,12/6/2019 7:06:54 AM,,No,PG3 North East Entry
YJ790,C:\Users\gerardo\Documents\Image0-49 (36).jpg,C:\Users\gerardo\Documents\Image1-49 (63).jpg,,,SHARPXS0861,,12/6/2019 7:08:38 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-50 (63).jpg,,,SHARPV03287,,12/6/2019 7:08:51 AM,,No,PG3 West Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-51 (63).jpg,,,SHARPXS0861,,12/6/2019 7:09:46 AM,,No,PG3 East Entry
YJ790,C:\Users\gerardo\Documents\Image0-52 (36).jpg,C:\Users\gerardo\Documents\Image1-52 (63).jpg,,,SHARPV03682,,12/6/2019 7:11:28 AM,,No,PG3 South East Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-53 (63).jpg,,,SHARPV03287,,12/6/2019 7:12:35 AM,,No,PG3 West Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-54 (61).jpg,,,SHARPXS0861,,12/6/2019 7:15:34 AM,,No,PG3 North East Entry
JRG5068,C:\Users\gerardo\Documents\Image0-55 (38).jpg,C:\Users\gerardo\Documents\Image1-55 (61).jpg,,,SHARPXS0861,,12/6/2019 7:17:42 AM,,No,PG3 East Entry
JVYT56,C:\Users\gerardo\Documents\Image0-56 (37).jpg,C:\Users\gerardo\Documents\Image1-56 (61).jpg,,,SHARPXS0861,,12/6/2019 7:17:45 AM,,No,PG3 East Entry
LLWJ52,C:\Users\gerardo\Documents\Image0-57 (38).jpg,C:\Users\gerardo\Documents\Image1-57 (61).jpg,,,SHARPXS0861,,12/6/2019 7:19:30 AM,,No,PG3 East Entry
CXCW70,C:\Users\gerardo\Documents\Image0-58 (38).jpg,C:\Users\gerardo\Documents\Image1-58 (61).jpg,,,SHARPXS0861,,12/6/2019 7:20:31 AM,,No,PG3 East Entry
HPRY54,C:\Users\gerardo\Documents\Image0-59 (38).jpg,C:\Users\gerardo\Documents\Image1-59 (61).jpg,,,SHARPXS0861,,12/6/2019 7:22:52 AM,,No,PG3 North East Entry
LZLT84,C:\Users\gerardo\Documents\Image0-60 (37).jpg,C:\Users\gerardo\Documents\Image1-60 (61).jpg,,,SHARPXS0861,,12/6/2019 7:26:36 AM,,No,PG3 East Entry
521PQZ,C:\Users\gerardo\Documents\Image0-61 (39).jpg,C:\Users\gerardo\Documents\Image1-61 (61).jpg,,,SHARPXS0861,,12/6/2019 7:26:38 AM,,No,PG3 East Entry
LZFV08,C:\Users\gerardo\Documents\Image0-62 (35).jpg,C:\Users\gerardo\Documents\Image1-62 (61).jpg,,,SHARPXS0861,,12/6/2019 7:26:48 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-63 (61).jpg,,,SHARPXS0861,,12/6/2019 7:26:56 AM,,No,PG3 North East Entry
GZUL68,C:\Users\gerardo\Documents\Image0-64 (35).jpg,C:\Users\gerardo\Documents\Image1-64 (61).jpg,,,SHARPXS0861,,12/6/2019 7:26:56 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-65 (61).jpg,,,SHARPXS0861,,12/6/2019 7:28:51 AM,,No,PG3 East Entry
BEXW62,C:\Users\gerardo\Documents\Image0-66 (39).jpg,C:\Users\gerardo\Documents\Image1-66 (61).jpg,,,SHARPXS0861,,12/6/2019 7:29:23 AM,,No,PG3 East Entry
JAXI42,C:\Users\gerardo\Documents\Image0-67 (39).jpg,C:\Users\gerardo\Documents\Image1-67 (61).jpg,,,SHARPXS0861,,12/6/2019 7:29:41 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-68 (61).jpg,,,SHARPXS0861,,12/6/2019 7:29:43 AM,,No,PG3 East Entry
LWVT74,C:\Users\gerardo\Documents\Image0-69 (38).jpg,C:\Users\gerardo\Documents\Image1-69 (61).jpg,,,SHARPXS0862,,12/6/2019 7:30:12 AM,,No,PG3 East Exit
GRKP05,C:\Users\gerardo\Documents\Image0-70 (39).jpg,C:\Users\gerardo\Documents\Image1-70 (60).jpg,,,SHARPXS0862,,12/6/2019 7:30:15 AM,,No,PG3 East Exit
EFRF82,C:\Users\gerardo\Documents\Image0-71 (36).jpg,C:\Users\gerardo\Documents\Image1-71 (60).jpg,,,SHARPXS0861,,12/6/2019 7:31:16 AM,,No,PG3 East Entry
DIXD76,C:\Users\gerardo\Documents\Image0-72 (35).jpg,C:\Users\gerardo\Documents\Image1-72 (59).jpg,,,SHARPXS0861,,12/6/2019 7:32:19 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-73 (58).jpg,,,SHARPXS0861,,12/6/2019 7:32:37 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-74 (58).jpg,,,SHARPXS0861,,12/6/2019 7:32:57 AM,,No,PG3 North East Entry
DIXD76,C:\Users\gerardo\Documents\Image0-75 (38).jpg,C:\Users\gerardo\Documents\Image1-75 (58).jpg,,,SHARPXS0862,,12/6/2019 7:33:18 AM,,No,PG3 East Exit
HEYY03,C:\Users\gerardo\Documents\Image0-76 (36).jpg,C:\Users\gerardo\Documents\Image1-76 (58).jpg,,,SHARPXS0861,,12/6/2019 7:34:23 AM,,No,PG3 East Entry
DIXD76,C:\Users\gerardo\Documents\Image0-77 (37).jpg,C:\Users\gerardo\Documents\Image1-77 (58).jpg,,,SHARPXS0861,,12/6/2019 7:36:03 AM,,No,PG3 East Entry
MBN997,C:\Users\gerardo\Documents\Image0-78 (38).jpg,C:\Users\gerardo\Documents\Image1-78 (57).jpg,,,SHARPXS0861,,12/6/2019 7:36:39 AM,,No,PG3 East Entry
KFAW03,C:\Users\gerardo\Documents\Image0-79 (36).jpg,C:\Users\gerardo\Documents\Image1-79 (55).jpg,,,SHARPXS0861,,12/6/2019 7:37:29 AM,,No,PG3 East Entry
CRRU73,C:\Users\gerardo\Documents\Image0-80 (36).jpg,C:\Users\gerardo\Documents\Image1-80 (55).jpg,,,SHARPXS0861,,12/6/2019 7:37:41 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-81 (55).jpg,,,SHARPXS0861,,12/6/2019 7:37:44 AM,,No,PG3 East Entry
LAAL36,C:\Users\gerardo\Documents\Image0-82 (35).jpg,C:\Users\gerardo\Documents\Image1-82 (55).jpg,,,SHARPXS0861,,12/6/2019 7:38:54 AM,,No,PG3 East Entry
NAKK99,C:\Users\gerardo\Documents\Image0-83 (37).jpg,C:\Users\gerardo\Documents\Image1-83 (55).jpg,,,SHARPXS0861,,12/6/2019 7:38:58 AM,,No,PG3 East Entry
NJPB41,C:\Users\gerardo\Documents\Image0-84 (32).jpg,C:\Users\gerardo\Documents\Image1-84 (55).jpg,,,SHARPXS0861,,12/6/2019 7:39:04 AM,,No,PG3 East Entry
EESW71,C:\Users\gerardo\Documents\Image0-85 (38).jpg,C:\Users\gerardo\Documents\Image1-85 (55).jpg,,,SHARPXS0861,,12/6/2019 7:39:08 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-86 (55).jpg,,,SHARPXS0862,,12/6/2019 7:39:42 AM,,No,PG3 East Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-87 (55).jpg,,,SHARPV03287,,12/6/2019 7:39:44 AM,,No,PG3 West Exit
CRRU73,C:\Users\gerardo\Documents\Image0-88 (38).jpg,C:\Users\gerardo\Documents\Image1-88 (55).jpg,,,SHARPXS0862,,12/6/2019 7:40:42 AM,,No,PG3 East Exit
JQQM41,C:\Users\gerardo\Documents\Image0-89 (38).jpg,C:\Users\gerardo\Documents\Image1-89 (54).jpg,,,SHARPXS0861,,12/6/2019 7:40:44 AM,,No,PG3 East Entry
IVGI34,C:\Users\gerardo\Documents\Image0-90 (36).jpg,C:\Users\gerardo\Documents\Image1-90 (54).jpg,,,SHARPXS0861,,12/6/2019 7:40:56 AM,,No,PG3 East Entry
CNWA48,C:\Users\gerardo\Documents\Image0-91 (36).jpg,C:\Users\gerardo\Documents\Image1-91 (52).jpg,,,SHARPXS0861,,12/6/2019 7:41:01 AM,,No,PG3 East Entry
WY36I,C:\Users\gerardo\Documents\Image0-92 (37).jpg,C:\Users\gerardo\Documents\Image1-92 (52).jpg,,,SHARPXS0861,,12/6/2019 7:41:33 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-93 (52).jpg,,,SHARPV03287,,12/6/2019 7:41:55 AM,,No,PG3 West Exit
GTKW27,C:\Users\gerardo\Documents\Image0-94 (35).jpg,C:\Users\gerardo\Documents\Image1-94 (52).jpg,,,SHARPXS0861,,12/6/2019 7:42:09 AM,,No,PG3 East Entry
KZXZ73,C:\Users\gerardo\Documents\Image0-95 (36).jpg,C:\Users\gerardo\Documents\Image1-95 (52).jpg,,,SHARPXS0861,,12/6/2019 7:42:13 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-96 (52).jpg,,,SHARPXS0861,,12/6/2019 7:42:17 AM,,No,PG3 East Entry
IA81CC,C:\Users\gerardo\Documents\Image0-97 (38).jpg,C:\Users\gerardo\Documents\Image1-97 (52).jpg,,,SHARPXS0861,,12/6/2019 7:42:28 AM,,No,PG3 East Entry
YH130,C:\Users\gerardo\Documents\Image0-98 (37).jpg,C:\Users\gerardo\Documents\Image1-98 (52).jpg,,,SHARPXS0862,,12/6/2019 7:42:44 AM,,No,PG3 East Exit
EQRP74,C:\Users\gerardo\Documents\Image0-99 (35).jpg,C:\Users\gerardo\Documents\Image1-99 (52).jpg,,,SHARPXS0861,,12/6/2019 7:42:45 AM,,No,PG3 East Entry
JMWX83,C:\Users\gerardo\Documents\Image0-100 (36).jpg,C:\Users\gerardo\Documents\Image1-100 (52).jpg,,,SHARPXS0861,,12/6/2019 7:43:28 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-101 (52).jpg,,,SHARPV03682,,12/6/2019 7:44:32 AM,,No,PG3 South East Exit
DKRS75,C:\Users\gerardo\Documents\Image0-102 (38).jpg,C:\Users\gerardo\Documents\Image1-102 (52).jpg,,,SHARPXS0861,,12/6/2019 7:45:09 AM,,No,PG3 East Entry
HTNT26,C:\Users\gerardo\Documents\Image0-103 (36).jpg,C:\Users\gerardo\Documents\Image1-103 (52).jpg,,,SHARPXS0862,,12/6/2019 7:46:22 AM,,No,PG3 East Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-104 (52).jpg,,,SHARPXS0861,,12/6/2019 7:46:30 AM,,No,PG3 East Entry
LETP85,C:\Users\gerardo\Documents\Image0-105 (37).jpg,C:\Users\gerardo\Documents\Image1-105 (52).jpg,,,SHARPXS0861,,12/6/2019 7:46:56 AM,,No,PG3 East Entry
LDZJ84,C:\Users\gerardo\Documents\Image0-106 (36).jpg,C:\Users\gerardo\Documents\Image1-106 (52).jpg,,,SHARPXS0861,,12/6/2019 7:48:31 AM,,No,PG3 East Entry
JYZN92,C:\Users\gerardo\Documents\Image0-107 (38).jpg,C:\Users\gerardo\Documents\Image1-107 (52).jpg,,,SHARPXS0861,,12/6/2019 7:48:50 AM,,No,PG3 East Entry
DPPJ94,C:\Users\gerardo\Documents\Image0-108 (36).jpg,C:\Users\gerardo\Documents\Image1-108 (52).jpg,,,SHARPXS0861,,12/6/2019 7:48:54 AM,,No,PG3 East Entry
GXIN41,C:\Users\gerardo\Documents\Image0-109 (35).jpg,C:\Users\gerardo\Documents\Image1-109 (52).jpg,,,SHARPXS0861,,12/6/2019 7:49:24 AM,,No,PG3 East Entry
JDAP95,C:\Users\gerardo\Documents\Image0-110 (33).jpg,C:\Users\gerardo\Documents\Image1-110 (52).jpg,,,SHARPXS0861,,12/6/2019 7:49:28 AM,,No,PG3 East Entry
IITQ02,C:\Users\gerardo\Documents\Image0-111 (34).jpg,C:\Users\gerardo\Documents\Image1-111 (52).jpg,,,SHARPXS0861,,12/6/2019 7:51:22 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-112 (52).jpg,,,SHARPXS0861,,12/6/2019 7:51:25 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-113 (52).jpg,,,SHARPXS0861,,12/6/2019 7:52:39 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-114 (52).jpg,,,SHARPV03682,,12/6/2019 7:53:01 AM,,No,PG3 South East Exit
AKJH81,C:\Users\gerardo\Documents\Image0-115 (38).jpg,C:\Users\gerardo\Documents\Image1-115 (52).jpg,,,SHARPXS0861,,12/6/2019 7:53:11 AM,,No,PG3 East Entry
ESCS47,C:\Users\gerardo\Documents\Image0-116 (36).jpg,C:\Users\gerardo\Documents\Image1-116 (52).jpg,,,SHARPXS0861,,12/6/2019 7:53:28 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-117 (52).jpg,,,SHARPXS0861,,12/6/2019 7:53:34 AM,,No,PG3 East Entry
BUVT72,C:\Users\gerardo\Documents\Image0-118 (36).jpg,C:\Users\gerardo\Documents\Image1-118 (52).jpg,,,SHARPXS0861,,12/6/2019 7:53:54 AM,,No,PG3 North East Entry
JXWV43,C:\Users\gerardo\Documents\Image0-119 (35).jpg,C:\Users\gerardo\Documents\Image1-119 (52).jpg,,,SHARPXS0861,,12/6/2019 7:54:28 AM,,No,PG3 East Entry
LNPK14,C:\Users\gerardo\Documents\Image0-120 (37).jpg,C:\Users\gerardo\Documents\Image1-120 (52).jpg,,,SHARPXS0861,,12/6/2019 7:54:33 AM,,No,PG3 East Entry
I38CA,C:\Users\gerardo\Documents\Image0-121 (35).jpg,C:\Users\gerardo\Documents\Image1-121 (52).jpg,,,SHARPXS0861,,12/6/2019 7:55:28 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-122 (52).jpg,,,SHARPV03682,,12/6/2019 7:55:58 AM,,No,PG3 South East Exit
ICLG84,C:\Users\gerardo\Documents\Image0-123 (37).jpg,C:\Users\gerardo\Documents\Image1-123 (52).jpg,,,SHARPXS0861,,12/6/2019 7:56:10 AM,,No,PG3 North East Entry
EACF49,C:\Users\gerardo\Documents\Image0-124 (37).jpg,C:\Users\gerardo\Documents\Image1-124 (52).jpg,,,SHARPXS0861,,12/6/2019 7:56:11 AM,,No,PG3 East Entry
KECS53,C:\Users\gerardo\Documents\Image0-125 (38).jpg,C:\Users\gerardo\Documents\Image1-125 (52).jpg,,,SHARPXS0861,,12/6/2019 7:58:10 AM,,No,PG3 East Entry
070YDS,C:\Users\gerardo\Documents\Image0-126 (38).jpg,C:\Users\gerardo\Documents\Image1-126 (52).jpg,,,SHARPXS0861,,12/6/2019 7:59:28 AM,,No,PG3 North East Entry
JWUX54,C:\Users\gerardo\Documents\Image0-127 (33).jpg,C:\Users\gerardo\Documents\Image1-127 (52).jpg,,,SHARPXS0861,,12/6/2019 7:59:40 AM,,No,PG3 East Entry
GTEK69,C:\Users\gerardo\Documents\Image0-128 (33).jpg,C:\Users\gerardo\Documents\Image1-128 (52).jpg,,,SHARPXS0861,,12/6/2019 7:59:45 AM,,No,PG3 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-8 (35).jpg,C:\Users\gerardo\Documents\Image1-129 (52).jpg,,,SHARPXS0861,,12/6/2019 7:59:49 AM,,No,PG3 East Entry
HTQA31,C:\Users\gerardo\Documents\Image0-130 (37).jpg,C:\Users\gerardo\Documents\Image1-130 (52).jpg,,,SHARPXS0861,,12/6/2019 7:59:58 AM,,No,PG3 East Entry
I75CI,C:\Users\gerardo\Documents\Image0-131 (34).jpg,C:\Users\gerardo\Documents\Image1-131 (52).jpg,,,SHARPXS0861,,12/6/2019 8:00:02 AM,,No,PG3 East Entry
GFAR79,C:\Users\gerardo\Documents\Image0-132 (37).jpg,C:\Users\gerardo\Documents\Image1-132 (52).jpg,,,SHARPXS0861,,12/6/2019 8:00:31 AM,,No,PG3 North East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-18 (39).jpg,C:\Users\gerardo\Documents\Image1-133 (52).jpg,,,SHARPV03682,,12/6/2019 8:01:00 AM,,No,PG3 South East Exit
NHEY63,C:\Users\gerardo\Documents\Image0-134 (36).jpg,C:\Users\gerardo\Documents\Image1-134 (52).jpg,,,SHARPXS0861,,12/6/2019 8:01:07 AM,,No,PG3 East Entry
CFYZ03,C:\Users\gerardo\Documents\Image0-135 (37).jpg,C:\Users\gerardo\Documents\Image1-135 (52).jpg,,,SHARPXS0861,,12/6/2019 8:01:21 AM,,No,PG3 East Entry
