Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
CUVR69,C:\Users\gerardo\Documents\Image0-46 (22).jpg,C:\Users\gerardo\Documents\Image1-46 (48).jpg,,,SHARP30836,,12/3/2019 6:50:51 AM,,No,PG4 West Entry
UST1I,C:\Users\gerardo\Documents\Image0-47 (18).jpg,C:\Users\gerardo\Documents\Image1-47 (46).jpg,,,SHARPV03090,,12/3/2019 6:50:51 AM,,No,PG4 East Entry
CXDQ24,C:\Users\gerardo\Documents\Image0-48 (18).jpg,C:\Users\gerardo\Documents\Image1-48 (46).jpg,,,SHARP30836,,12/3/2019 6:52:05 AM,,No,PG4 West Entry
IVGS81,C:\Users\gerardo\Documents\Image0-49 (20).jpg,C:\Users\gerardo\Documents\Image1-49 (46).jpg,,,SHARPV03090,,12/3/2019 6:52:08 AM,,No,PG4 East Entry
GZTV11,C:\Users\gerardo\Documents\Image0-50 (20).jpg,C:\Users\gerardo\Documents\Image1-50 (46).jpg,,,SHARPV03090,,12/3/2019 6:53:24 AM,,No,PG4 East Entry
IEDJ31,C:\Users\gerardo\Documents\Image0-51 (20).jpg,C:\Users\gerardo\Documents\Image1-51 (46).jpg,,,SHARPV03090,,12/3/2019 6:53:30 AM,,No,PG4 East Entry
EFGF52,C:\Users\gerardo\Documents\Image0-52 (21).jpg,C:\Users\gerardo\Documents\Image1-52 (46).jpg,,,SHARPV03090,,12/3/2019 6:53:51 AM,,No,PG4 East Entry
CACA19,C:\Users\gerardo\Documents\Image0-53 (19).jpg,C:\Users\gerardo\Documents\Image1-53 (46).jpg,,,SHARPV03090,,12/3/2019 6:53:56 AM,,No,PG4 East Entry
LQVL59,C:\Users\gerardo\Documents\Image0-54 (21).jpg,C:\Users\gerardo\Documents\Image1-54 (44).jpg,,,SHARP30836,,12/3/2019 6:56:00 AM,,No,PG4 West Entry
DFEP92,C:\Users\gerardo\Documents\Image0-55 (21).jpg,C:\Users\gerardo\Documents\Image1-55 (44).jpg,,,SHARPV03090,,12/3/2019 6:56:11 AM,,No,PG4 East Entry
IH1610,C:\Users\gerardo\Documents\Image0-56 (21).jpg,C:\Users\gerardo\Documents\Image1-56 (44).jpg,,,SHARPV03090,,12/3/2019 6:56:14 AM,,No,PG4 East Entry
JDWY29,C:\Users\gerardo\Documents\Image0-57 (22).jpg,C:\Users\gerardo\Documents\Image1-57 (44).jpg,,,SHARPV03090,,12/3/2019 6:56:17 AM,,No,PG4 East Entry
404TBU,C:\Users\gerardo\Documents\Image0-58 (22).jpg,C:\Users\gerardo\Documents\Image1-58 (44).jpg,,,SHARP30836,,12/3/2019 6:57:52 AM,,No,PG4 West Entry
EFQB86,C:\Users\gerardo\Documents\Image0-59 (22).jpg,C:\Users\gerardo\Documents\Image1-59 (44).jpg,,,SHARP30836,,12/3/2019 6:58:48 AM,,No,PG4 West Entry
GDMV09,C:\Users\gerardo\Documents\Image0-60 (22).jpg,C:\Users\gerardo\Documents\Image1-60 (44).jpg,,,SHARPV03090,,12/3/2019 6:59:22 AM,,No,PG4 East Entry
LTQE97,C:\Users\gerardo\Documents\Image0-61 (22).jpg,C:\Users\gerardo\Documents\Image1-61 (44).jpg,,,SHARP30836,,12/3/2019 6:59:50 AM,,No,PG4 West Entry
HIRV59,C:\Users\gerardo\Documents\Image0-62 (21).jpg,C:\Users\gerardo\Documents\Image1-62 (44).jpg,,,SHARP30836,,12/3/2019 7:00:10 AM,,No,PG4 West Entry
CBPV58,C:\Users\gerardo\Documents\Image0-63 (20).jpg,C:\Users\gerardo\Documents\Image1-63 (44).jpg,,,SHARP30836,,12/3/2019 7:00:14 AM,,No,PG4 West Entry
9998,C:\Users\gerardo\Documents\Image0-64 (21).jpg,C:\Users\gerardo\Documents\Image1-64 (44).jpg,,,SHARPV03090,,12/3/2019 7:00:33 AM,,No,PG4 East Entry
KSXI72,C:\Users\gerardo\Documents\Image0-65 (21).jpg,C:\Users\gerardo\Documents\Image1-65 (44).jpg,,,SHARPV03090,,12/3/2019 7:01:02 AM,,No,PG4 East Entry
ICQI30,C:\Users\gerardo\Documents\Image0-66 (22).jpg,C:\Users\gerardo\Documents\Image1-66 (44).jpg,,,SHARPV03090,,12/3/2019 7:01:43 AM,,No,PG4 East Entry
HQSL49,C:\Users\gerardo\Documents\Image0-67 (22).jpg,C:\Users\gerardo\Documents\Image1-67 (44).jpg,,,SHARPV03090,,12/3/2019 7:02:44 AM,,No,PG4 East Entry
BMHN58,C:\Users\gerardo\Documents\Image0-68 (21).jpg,C:\Users\gerardo\Documents\Image1-68 (44).jpg,,,SHARPV03090,,12/3/2019 7:02:49 AM,,No,PG4 East Entry
040XJZ,C:\Users\gerardo\Documents\Image0-69 (22).jpg,C:\Users\gerardo\Documents\Image1-69 (44).jpg,,,SHARPV03090,,12/3/2019 7:02:53 AM,,No,PG4 East Entry
ISIU37,C:\Users\gerardo\Documents\Image0-70 (22).jpg,C:\Users\gerardo\Documents\Image1-70 (43).jpg,,,SHARPV03090,,12/3/2019 7:03:16 AM,,No,PG4 East Entry
HXAT55,C:\Users\gerardo\Documents\Image0-71 (19).jpg,C:\Users\gerardo\Documents\Image1-71 (43).jpg,,,SHARPV03090,,12/3/2019 7:03:46 AM,,No,PG4 East Entry
LDYW06,C:\Users\gerardo\Documents\Image0-72 (19).jpg,C:\Users\gerardo\Documents\Image1-72 (42).jpg,,,SHARP30836,,12/3/2019 7:05:06 AM,,No,PG4 West Entry
JEQX05,C:\Users\gerardo\Documents\Image0-73 (21).jpg,C:\Users\gerardo\Documents\Image1-73 (41).jpg,,,SHARPV03090,,12/3/2019 7:05:55 AM,,No,PG4 East Entry
YH2WY,C:\Users\gerardo\Documents\Image0-74 (19).jpg,C:\Users\gerardo\Documents\Image1-74 (41).jpg,,,SHARP30836,,12/3/2019 7:07:02 AM,,No,PG4 West Entry
5125IM,C:\Users\gerardo\Documents\Image0-75 (21).jpg,C:\Users\gerardo\Documents\Image1-75 (41).jpg,,,SHARP30836,,12/3/2019 7:07:32 AM,,No,PG4 West Entry
GCTJ89,C:\Users\gerardo\Documents\Image0-76 (19).jpg,C:\Users\gerardo\Documents\Image1-76 (41).jpg,,,SHARPV03090,,12/3/2019 7:08:28 AM,,No,PG4 East Entry
5125IM,C:\Users\gerardo\Documents\Image0-77 (21).jpg,C:\Users\gerardo\Documents\Image1-77 (41).jpg,,,SHARPV04613,,12/3/2019 7:09:36 AM,,No,PG4 East Exit
HYRA54,C:\Users\gerardo\Documents\Image0-78 (21).jpg,C:\Users\gerardo\Documents\Image1-78 (40).jpg,,,SHARP30836,,12/3/2019 7:10:26 AM,,No,PG4 West Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (22).jpg,C:\Users\gerardo\Documents\Image1-79 (38).jpg,,,SHARPV03090,,12/3/2019 7:12:48 AM,,No,PG4 East Entry
CMQW23,C:\Users\gerardo\Documents\Image0-80 (20).jpg,C:\Users\gerardo\Documents\Image1-80 (38).jpg,,,SHARPV03090,,12/3/2019 7:12:55 AM,,No,PG4 East Entry
GTKR36,C:\Users\gerardo\Documents\Image0-81 (20).jpg,C:\Users\gerardo\Documents\Image1-81 (38).jpg,,,SHARPV03090,,12/3/2019 7:13:15 AM,,No,PG4 East Entry
JMKW14,C:\Users\gerardo\Documents\Image0-82 (19).jpg,C:\Users\gerardo\Documents\Image1-82 (38).jpg,,,SHARPV03090,,12/3/2019 7:13:23 AM,,No,PG4 East Entry
BVLC98,C:\Users\gerardo\Documents\Image0-83 (21).jpg,C:\Users\gerardo\Documents\Image1-83 (38).jpg,,,SHARP30836,,12/3/2019 7:14:11 AM,,No,PG4 West Entry
DBIA06,C:\Users\gerardo\Documents\Image0-84 (18).jpg,C:\Users\gerardo\Documents\Image1-84 (38).jpg,,,SHARP30836,,12/3/2019 7:14:14 AM,,No,PG4 West Entry
LQVH38,C:\Users\gerardo\Documents\Image0-85 (21).jpg,C:\Users\gerardo\Documents\Image1-85 (38).jpg,,,SHARP30836,,12/3/2019 7:14:52 AM,,No,PG4 West Entry
LVRK15,C:\Users\gerardo\Documents\Image0-86 (21).jpg,C:\Users\gerardo\Documents\Image1-86 (38).jpg,,,SHARPV03090,,12/3/2019 7:15:11 AM,,No,PG4 East Entry
HBLJ79,C:\Users\gerardo\Documents\Image0-87 (18).jpg,C:\Users\gerardo\Documents\Image1-87 (38).jpg,,,SHARPV03090,,12/3/2019 7:15:33 AM,,No,PG4 East Entry
HWND60,C:\Users\gerardo\Documents\Image0-88 (21).jpg,C:\Users\gerardo\Documents\Image1-88 (38).jpg,,,SHARPV03090,,12/3/2019 7:15:37 AM,,No,PG4 East Entry
Z80CFH,C:\Users\gerardo\Documents\Image0-89 (21).jpg,C:\Users\gerardo\Documents\Image1-89 (37).jpg,,,SHARPV03090,,12/3/2019 7:16:07 AM,,No,PG4 East Entry
KYHZ79,C:\Users\gerardo\Documents\Image0-90 (21).jpg,C:\Users\gerardo\Documents\Image1-90 (37).jpg,,,SHARP30836,,12/3/2019 7:16:16 AM,,No,PG4 West Entry
HGBS27,C:\Users\gerardo\Documents\Image0-91 (20).jpg,C:\Users\gerardo\Documents\Image1-91 (35).jpg,,,SHARP30836,,12/3/2019 7:17:20 AM,,No,PG4 West Entry
LPDI85,C:\Users\gerardo\Documents\Image0-92 (21).jpg,C:\Users\gerardo\Documents\Image1-92 (35).jpg,,,SHARP30836,,12/3/2019 7:17:42 AM,,No,PG4 West Entry
B0FAS,C:\Users\gerardo\Documents\Image0-93 (19).jpg,C:\Users\gerardo\Documents\Image1-93 (35).jpg,,,SHARPV03090,,12/3/2019 7:17:53 AM,,No,PG4 East Entry
GAQQ27,C:\Users\gerardo\Documents\Image0-94 (20).jpg,C:\Users\gerardo\Documents\Image1-94 (35).jpg,,,SHARPV03090,,12/3/2019 7:17:57 AM,,No,PG4 East Entry
GDRI94,C:\Users\gerardo\Documents\Image0-95 (19).jpg,C:\Users\gerardo\Documents\Image1-95 (35).jpg,,,SHARPV03090,,12/3/2019 7:18:00 AM,,No,PG4 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (22).jpg,C:\Users\gerardo\Documents\Image1-96 (35).jpg,,,SHARPV03090,,12/3/2019 7:18:06 AM,,No,PG4 East Entry
ECIB54,C:\Users\gerardo\Documents\Image0-97 (21).jpg,C:\Users\gerardo\Documents\Image1-97 (35).jpg,,,SHARPV03090,,12/3/2019 7:19:12 AM,,No,PG4 East Entry
DYKD07,C:\Users\gerardo\Documents\Image0-98 (20).jpg,C:\Users\gerardo\Documents\Image1-98 (35).jpg,,,SHARP30836,,12/3/2019 7:20:25 AM,,No,PG4 West Entry
VRV3830,C:\Users\gerardo\Documents\Image0-99 (20).jpg,C:\Users\gerardo\Documents\Image1-99 (35).jpg,,,SHARP30836,,12/3/2019 7:20:28 AM,,No,PG4 West Entry
KXQS64,C:\Users\gerardo\Documents\Image0-100 (21).jpg,C:\Users\gerardo\Documents\Image1-100 (35).jpg,,,SHARPV03090,,12/3/2019 7:20:34 AM,,No,PG4 East Entry
GNUK93,C:\Users\gerardo\Documents\Image0-101 (21).jpg,C:\Users\gerardo\Documents\Image1-101 (35).jpg,,,SHARPV03090,,12/3/2019 7:21:20 AM,,No,PG4 East Entry
CXEK92,C:\Users\gerardo\Documents\Image0-102 (21).jpg,C:\Users\gerardo\Documents\Image1-102 (35).jpg,,,SHARPV03090,,12/3/2019 7:22:21 AM,,No,PG4 East Entry
EHZS41,C:\Users\gerardo\Documents\Image0-103 (20).jpg,C:\Users\gerardo\Documents\Image1-103 (35).jpg,,,SHARP30836,,12/3/2019 7:22:58 AM,,No,PG4 West Entry
P79LJG,C:\Users\gerardo\Documents\Image0-104 (20).jpg,C:\Users\gerardo\Documents\Image1-104 (35).jpg,,,SHARPV03090,,12/3/2019 7:23:28 AM,,No,PG4 East Entry
KXCR98,C:\Users\gerardo\Documents\Image0-105 (21).jpg,C:\Users\gerardo\Documents\Image1-105 (35).jpg,,,SHARP30836,,12/3/2019 7:23:30 AM,,No,PG4 West Entry
GXMN25,C:\Users\gerardo\Documents\Image0-106 (20).jpg,C:\Users\gerardo\Documents\Image1-106 (35).jpg,,,SHARP30836,,12/3/2019 7:23:34 AM,,No,PG4 West Entry
IVMJ66,C:\Users\gerardo\Documents\Image0-107 (21).jpg,C:\Users\gerardo\Documents\Image1-107 (35).jpg,,,SHARPV03090,,12/3/2019 7:25:09 AM,,No,PG4 East Entry
JRSM52,C:\Users\gerardo\Documents\Image0-108 (19).jpg,C:\Users\gerardo\Documents\Image1-108 (35).jpg,,,SHARPV03090,,12/3/2019 7:25:13 AM,,No,PG4 East Entry
DTUQ53,C:\Users\gerardo\Documents\Image0-109 (20).jpg,C:\Users\gerardo\Documents\Image1-109 (35).jpg,,,SHARPV03090,,12/3/2019 7:25:28 AM,,No,PG4 East Entry
HEVH57,C:\Users\gerardo\Documents\Image0-110 (18).jpg,C:\Users\gerardo\Documents\Image1-110 (35).jpg,,,SHARP30836,,12/3/2019 7:25:47 AM,,No,PG4 West Entry
885YBZ,C:\Users\gerardo\Documents\Image0-111 (20).jpg,C:\Users\gerardo\Documents\Image1-111 (35).jpg,,,SHARPV03090,,12/3/2019 7:26:55 AM,,No,PG4 East Entry
DCMA71,C:\Users\gerardo\Documents\Image0-112 (21).jpg,C:\Users\gerardo\Documents\Image1-112 (35).jpg,,,SHARP30836,,12/3/2019 7:27:14 AM,,No,PG4 West Entry
LEEA11,C:\Users\gerardo\Documents\Image0-113 (19).jpg,C:\Users\gerardo\Documents\Image1-113 (35).jpg,,,SHARPV03090,,12/3/2019 7:28:11 AM,,No,PG4 East Entry
KXWT50,C:\Users\gerardo\Documents\Image0-114 (18).jpg,C:\Users\gerardo\Documents\Image1-114 (35).jpg,,,SHARPV03090,,12/3/2019 7:28:43 AM,,No,PG4 East Entry
IDIP88,C:\Users\gerardo\Documents\Image0-115 (21).jpg,C:\Users\gerardo\Documents\Image1-115 (35).jpg,,,SHARPV03090,,12/3/2019 7:28:48 AM,,No,PG4 East Entry
JZXM48,C:\Users\gerardo\Documents\Image0-116 (21).jpg,C:\Users\gerardo\Documents\Image1-116 (35).jpg,,,SHARPV03090,,12/3/2019 7:28:53 AM,,No,PG4 East Entry
LGZZ70,C:\Users\gerardo\Documents\Image0-117 (21).jpg,C:\Users\gerardo\Documents\Image1-117 (35).jpg,,,SHARPV03090,,12/3/2019 7:28:56 AM,,No,PG4 East Entry
DRQH41,C:\Users\gerardo\Documents\Image0-118 (20).jpg,C:\Users\gerardo\Documents\Image1-118 (35).jpg,,,SHARP30836,,12/3/2019 7:29:04 AM,,No,PG4 West Entry
KFYE20,C:\Users\gerardo\Documents\Image0-119 (18).jpg,C:\Users\gerardo\Documents\Image1-119 (35).jpg,,,SHARPV03090,,12/3/2019 7:29:07 AM,,No,PG4 East Entry
ETKK59,C:\Users\gerardo\Documents\Image0-120 (21).jpg,C:\Users\gerardo\Documents\Image1-120 (35).jpg,,,SHARP30836,,12/3/2019 7:29:08 AM,,No,PG4 West Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-4 (22).jpg,C:\Users\gerardo\Documents\Image1-121 (35).jpg,,,SHARPV03090,,12/3/2019 7:29:09 AM,,No,PG4 East Entry
GLRZ02,C:\Users\gerardo\Documents\Image0-122 (21).jpg,C:\Users\gerardo\Documents\Image1-122 (35).jpg,,,SHARP30836,,12/3/2019 7:29:14 AM,,No,PG4 West Entry
LCLY29,C:\Users\gerardo\Documents\Image0-123 (21).jpg,C:\Users\gerardo\Documents\Image1-123 (35).jpg,,,SHARPV03090,,12/3/2019 7:29:15 AM,,No,PG4 East Entry
L6ARF,C:\Users\gerardo\Documents\Image0-124 (21).jpg,C:\Users\gerardo\Documents\Image1-124 (35).jpg,,,SHARP30836,,12/3/2019 7:29:18 AM,,No,PG4 West Entry
ILUK22,C:\Users\gerardo\Documents\Image0-125 (21).jpg,C:\Users\gerardo\Documents\Image1-125 (35).jpg,,,SHARPV03090,,12/3/2019 7:29:22 AM,,No,PG4 East Entry
671TJU,C:\Users\gerardo\Documents\Image0-126 (21).jpg,C:\Users\gerardo\Documents\Image1-126 (35).jpg,,,SHARPV03090,,12/3/2019 7:29:44 AM,,No,PG4 East Entry
ICSU96,C:\Users\gerardo\Documents\Image0-127 (19).jpg,C:\Users\gerardo\Documents\Image1-127 (35).jpg,,,SHARP30836,,12/3/2019 7:30:48 AM,,No,PG4 West Entry
ICRK62,C:\Users\gerardo\Documents\Image0-128 (17).jpg,C:\Users\gerardo\Documents\Image1-128 (35).jpg,,,SHARP30836,,12/3/2019 7:30:58 AM,,No,PG4 West Entry
LHDT23,C:\Users\gerardo\Documents\Image0-129 (20).jpg,C:\Users\gerardo\Documents\Image1-129 (35).jpg,,,SHARP30836,,12/3/2019 7:31:01 AM,,No,PG4 West Entry
NBXI98,C:\Users\gerardo\Documents\Image0-130 (21).jpg,C:\Users\gerardo\Documents\Image1-130 (35).jpg,,,SHARPV03090,,12/3/2019 7:31:32 AM,,No,PG4 East Entry
KXWZ20,C:\Users\gerardo\Documents\Image0-131 (19).jpg,C:\Users\gerardo\Documents\Image1-131 (35).jpg,,,SHARPV03090,,12/3/2019 7:31:37 AM,,No,PG4 East Entry
ITEN92,C:\Users\gerardo\Documents\Image0-132 (21).jpg,C:\Users\gerardo\Documents\Image1-132 (35).jpg,,,SHARP30836,,12/3/2019 7:31:53 AM,,No,PG4 West Entry
GEZS67,C:\Users\gerardo\Documents\Image0-133 (20).jpg,C:\Users\gerardo\Documents\Image1-133 (35).jpg,,,SHARP30836,,12/3/2019 7:31:57 AM,,No,PG4 West Entry
CVIE33,C:\Users\gerardo\Documents\Image0-134 (20).jpg,C:\Users\gerardo\Documents\Image1-134 (35).jpg,,,SHARP30836,,12/3/2019 7:32:00 AM,,No,PG4 West Entry
IEHA86,C:\Users\gerardo\Documents\Image0-135 (20).jpg,C:\Users\gerardo\Documents\Image1-135 (35).jpg,,,SHARPV03090,,12/3/2019 7:32:07 AM,,No,PG4 East Entry
IFNL97,C:\Users\gerardo\Documents\Image0-136 (19).jpg,C:\Users\gerardo\Documents\Image1-136 (35).jpg,,,SHARP30836,,12/3/2019 7:33:40 AM,,No,PG4 West Entry
297TSP,C:\Users\gerardo\Documents\Image0-137 (19).jpg,C:\Users\gerardo\Documents\Image1-137 (35).jpg,,,SHARP30836,,12/3/2019 7:33:46 AM,,No,PG4 West Entry
