Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-10 (55).jpg,,,SHARPXS0832,,12/4/2019 6:11:58 AM,,No,PG1 East Entry
ISX125,C:\Users\gerardo\Documents\Image0-11 (21).jpg,C:\Users\gerardo\Documents\Image1-11 (55).jpg,,,SHARPXS0832,,12/4/2019 6:13:17 AM,,No,PG1 East (Center) Entry
I73BL,C:\Users\gerardo\Documents\Image0-12 (22).jpg,C:\Users\gerardo\Documents\Image1-12 (54).jpg,,,SHARPXS0832,,12/4/2019 6:16:28 AM,,No,PG1 East (Center) Entry
KTWX53,C:\Users\gerardo\Documents\Image0-13 (24).jpg,C:\Users\gerardo\Documents\Image1-13 (54).jpg,,,SHARPXS0832,,12/4/2019 6:16:57 AM,,No,PG1 East (Center) Entry
LQWN01,C:\Users\gerardo\Documents\Image0-14 (24).jpg,C:\Users\gerardo\Documents\Image1-14 (54).jpg,,,SHARPXS0832,,12/4/2019 6:17:32 AM,,No,PG1 East (Center) Entry
AVSP04,C:\Users\gerardo\Documents\Image0-15 (23).jpg,C:\Users\gerardo\Documents\Image1-15 (54).jpg,,,SHARPXS0832,,12/4/2019 6:19:55 AM,,No,PG1 East (Center) Entry
IJNE83,C:\Users\gerardo\Documents\Image0-16 (23).jpg,C:\Users\gerardo\Documents\Image1-16 (54).jpg,,,SHARPXS0832,,12/4/2019 6:23:38 AM,,No,PG1 East (Center) Entry
BMUI38,C:\Users\gerardo\Documents\Image0-17 (22).jpg,C:\Users\gerardo\Documents\Image1-17 (54).jpg,,,SHARPXS0832,,12/4/2019 6:25:34 AM,,No,PG1 East (Center) Entry
HQCD98,C:\Users\gerardo\Documents\Image0-18 (25).jpg,C:\Users\gerardo\Documents\Image1-18 (54).jpg,,,SHARPXS0832,,12/4/2019 6:29:27 AM,,No,PG1 East (Center) Entry
ICNC75,C:\Users\gerardo\Documents\Image0-19 (21).jpg,C:\Users\gerardo\Documents\Image1-19 (54).jpg,,,SHARPXS0832,,12/4/2019 6:29:51 AM,,No,PG1 East (Center) Entry
HBNP06,C:\Users\gerardo\Documents\Image0-20 (25).jpg,C:\Users\gerardo\Documents\Image1-20 (54).jpg,,,SHARPXS0832,,12/4/2019 6:31:19 AM,,No,PG1 East (Center) Entry
KXYP16,C:\Users\gerardo\Documents\Image0-21 (23).jpg,C:\Users\gerardo\Documents\Image1-21 (54).jpg,,,SHARPXS0832,,12/4/2019 6:31:26 AM,,No,PG1 East (Center) Entry
IXDM62,C:\Users\gerardo\Documents\Image0-22 (25).jpg,C:\Users\gerardo\Documents\Image1-22 (54).jpg,,,SHARPXS0832,,12/4/2019 6:32:07 AM,,No,PG1 East (Center) Entry
HPCM59,C:\Users\gerardo\Documents\Image0-23 (22).jpg,C:\Users\gerardo\Documents\Image1-23 (54).jpg,,,SHARPXS0832,,12/4/2019 6:32:17 AM,,No,PG1 East Entry
KXID38,C:\Users\gerardo\Documents\Image0-24 (21).jpg,C:\Users\gerardo\Documents\Image1-24 (54).jpg,,,SHARPXS0832,,12/4/2019 6:32:44 AM,,No,PG1 East (Center) Entry
BQWJ55,C:\Users\gerardo\Documents\Image0-25 (20).jpg,C:\Users\gerardo\Documents\Image1-25 (54).jpg,,,SHARPXS0832,,12/4/2019 6:33:07 AM,,No,PG1 East Entry
LULF99,C:\Users\gerardo\Documents\Image0-26 (23).jpg,C:\Users\gerardo\Documents\Image1-26 (54).jpg,,,SHARPXS0832,,12/4/2019 6:33:10 AM,,No,PG1 East Entry
IPAX27,C:\Users\gerardo\Documents\Image0-27 (25).jpg,C:\Users\gerardo\Documents\Image1-27 (54).jpg,,,SHARPXS0832,,12/4/2019 6:33:17 AM,,No,PG1 East (Center) Entry
BQWJ55,C:\Users\gerardo\Documents\Image0-28 (23).jpg,C:\Users\gerardo\Documents\Image1-28 (54).jpg,,,SHARPXS1386,,12/4/2019 6:34:48 AM,,No,PG1 SW Exit
IXBM60,C:\Users\gerardo\Documents\Image0-29 (22).jpg,C:\Users\gerardo\Documents\Image1-29 (54).jpg,,,SHARPXS0832,,12/4/2019 6:35:58 AM,,No,PG1 East (Center) Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-30 (54).jpg,,,SHARPXS0832,,12/4/2019 6:36:49 AM,,No,PG1 East (Center) Entry
KZYH85,C:\Users\gerardo\Documents\Image0-31 (24).jpg,C:\Users\gerardo\Documents\Image1-31 (54).jpg,,,SHARPXS0832,,12/4/2019 6:37:49 AM,,No,PG1 East (Center) Entry
BACR11,C:\Users\gerardo\Documents\Image0-32 (25).jpg,C:\Users\gerardo\Documents\Image1-32 (53).jpg,,,SHARPXS0832,,12/4/2019 6:38:57 AM,,No,PG1 East (Center) Entry
442TPV,C:\Users\gerardo\Documents\Image0-33 (23).jpg,C:\Users\gerardo\Documents\Image1-33 (53).jpg,,,SHARPXS0832,,12/4/2019 6:41:46 AM,,No,PG1 East Entry
DWCF93,C:\Users\gerardo\Documents\Image0-34 (23).jpg,C:\Users\gerardo\Documents\Image1-34 (52).jpg,,,SHARPXS1385,,12/4/2019 6:42:33 AM,,No,PG1 SW (Center) Entry
LUKR29,C:\Users\gerardo\Documents\Image0-35 (25).jpg,C:\Users\gerardo\Documents\Image1-35 (52).jpg,,,SHARPXS0832,,12/4/2019 6:43:10 AM,,No,PG1 East (Center) Entry
EGNS24,C:\Users\gerardo\Documents\Image0-36 (22).jpg,C:\Users\gerardo\Documents\Image1-36 (52).jpg,,,SHARPXS0832,,12/4/2019 6:43:17 AM,,No,PG1 East (Center) Entry
AYYG12,C:\Users\gerardo\Documents\Image0-37 (23).jpg,C:\Users\gerardo\Documents\Image1-37 (52).jpg,,,SHARPXS0832,,12/4/2019 6:44:09 AM,,No,PG1 East (Center) Entry
KEGW21,C:\Users\gerardo\Documents\Image0-38 (23).jpg,C:\Users\gerardo\Documents\Image1-38 (52).jpg,,,SHARPXS0832,,12/4/2019 6:44:15 AM,,No,PG1 East (Center) Entry
LTQE97,C:\Users\gerardo\Documents\Image0-39 (21).jpg,C:\Users\gerardo\Documents\Image1-39 (52).jpg,,,SHARPXS0832,,12/4/2019 6:44:36 AM,,No,PG1 East (Center) Entry
LFIA33,C:\Users\gerardo\Documents\Image0-40 (25).jpg,C:\Users\gerardo\Documents\Image1-40 (52).jpg,,,SHARPXS0832,,12/4/2019 6:44:45 AM,,No,PG1 East (Center) Entry
CVGJ14,C:\Users\gerardo\Documents\Image0-41 (22).jpg,C:\Users\gerardo\Documents\Image1-41 (52).jpg,,,SHARPXS0832,,12/4/2019 6:45:14 AM,,No,PG1 East (Center) Entry
JDMU97,C:\Users\gerardo\Documents\Image0-42 (23).jpg,C:\Users\gerardo\Documents\Image1-42 (52).jpg,,,SHARPXS0832,,12/4/2019 6:45:57 AM,,No,PG1 East (Center) Entry
LKSE78,C:\Users\gerardo\Documents\Image0-43 (25).jpg,C:\Users\gerardo\Documents\Image1-43 (52).jpg,,,SHARPXS1385,,12/4/2019 6:46:19 AM,,No,PG1 SW Entry
LCWP16,C:\Users\gerardo\Documents\Image0-44 (24).jpg,C:\Users\gerardo\Documents\Image1-44 (51).jpg,,,SHARPXS0832,,12/4/2019 6:46:27 AM,,No,PG1 East (Center) Entry
DKHL73,C:\Users\gerardo\Documents\Image0-45 (25).jpg,C:\Users\gerardo\Documents\Image1-45 (51).jpg,,,SHARPXS0832,,12/4/2019 6:46:50 AM,,No,PG1 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-46 (51).jpg,,,SHARPXS0832,,12/4/2019 6:47:16 AM,,No,PG1 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-47 (49).jpg,,,SHARPXS0832,,12/4/2019 6:47:19 AM,,No,PG1 East (Center) Entry
INRS80,C:\Users\gerardo\Documents\Image0-48 (21).jpg,C:\Users\gerardo\Documents\Image1-48 (49).jpg,,,SHARPXS0832,,12/4/2019 6:47:24 AM,,No,PG1 East (Center) Entry
DKHL73,C:\Users\gerardo\Documents\Image0-49 (23).jpg,C:\Users\gerardo\Documents\Image1-49 (49).jpg,,,SHARPXS1386,,12/4/2019 6:48:24 AM,,No,PG1 SW Exit
LVFA84,C:\Users\gerardo\Documents\Image0-50 (23).jpg,C:\Users\gerardo\Documents\Image1-50 (49).jpg,,,SHARPXS1385,,12/4/2019 6:48:34 AM,,No,PG1 SW Entry
HYVE72,C:\Users\gerardo\Documents\Image0-51 (23).jpg,C:\Users\gerardo\Documents\Image1-51 (49).jpg,,,SHARPXS0832,,12/4/2019 6:48:40 AM,,No,PG1 East (Center) Entry
DMEJ87,C:\Users\gerardo\Documents\Image0-52 (24).jpg,C:\Users\gerardo\Documents\Image1-52 (49).jpg,,,SHARPXS1385,,12/4/2019 6:48:46 AM,,No,PG1 SW Entry
HILB55,C:\Users\gerardo\Documents\Image0-53 (22).jpg,C:\Users\gerardo\Documents\Image1-53 (49).jpg,,,SHARPXS1386,,12/4/2019 6:48:58 AM,,No,PG1 SW Exit
JVZE15,C:\Users\gerardo\Documents\Image0-54 (24).jpg,C:\Users\gerardo\Documents\Image1-54 (47).jpg,,,SHARPXS0832,,12/4/2019 6:49:28 AM,,No,PG1 East (Center) Entry
IHAG05,C:\Users\gerardo\Documents\Image0-55 (24).jpg,C:\Users\gerardo\Documents\Image1-55 (47).jpg,,,SHARPXS0832,,12/4/2019 6:50:10 AM,,No,PG1 East (Center) Entry
IAGI79,C:\Users\gerardo\Documents\Image0-56 (24).jpg,C:\Users\gerardo\Documents\Image1-56 (47).jpg,,,SHARPXS0832,,12/4/2019 6:51:33 AM,,No,PG1 East Entry
HPGS02,C:\Users\gerardo\Documents\Image0-57 (25).jpg,C:\Users\gerardo\Documents\Image1-57 (47).jpg,,,SHARPXS0832,,12/4/2019 6:51:53 AM,,No,PG1 East (Center) Entry
GBMD78,C:\Users\gerardo\Documents\Image0-58 (25).jpg,C:\Users\gerardo\Documents\Image1-58 (47).jpg,,,SHARPXS0832,,12/4/2019 6:52:09 AM,,No,PG1 East (Center) Entry
JGLK68,C:\Users\gerardo\Documents\Image0-59 (25).jpg,C:\Users\gerardo\Documents\Image1-59 (47).jpg,,,SHARPXS0832,,12/4/2019 6:52:12 AM,,No,PG1 East (Center) Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-60 (47).jpg,,,SHARPXS1385,,12/4/2019 6:52:17 AM,,No,PG1 SW Entry
ICRA31,C:\Users\gerardo\Documents\Image0-61 (25).jpg,C:\Users\gerardo\Documents\Image1-61 (47).jpg,,,SHARPXS1385,,12/4/2019 6:52:26 AM,,No,PG1 SW Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-62 (47).jpg,,,SHARPXS0832,,12/4/2019 6:52:52 AM,,No,PG1 East (Center) Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-63 (47).jpg,,,SHARPXS0832,,12/4/2019 6:52:54 AM,,No,PG1 East Entry
GBKM82,C:\Users\gerardo\Documents\Image0-64 (22).jpg,C:\Users\gerardo\Documents\Image1-64 (47).jpg,,,SHARPXS0832,,12/4/2019 6:52:57 AM,,No,PG1 East (Center) Entry
EKBD61,C:\Users\gerardo\Documents\Image0-65 (24).jpg,C:\Users\gerardo\Documents\Image1-65 (47).jpg,,,SHARPXS0832,,12/4/2019 6:53:33 AM,,No,PG1 East (Center) Entry
LTYL67,C:\Users\gerardo\Documents\Image0-66 (25).jpg,C:\Users\gerardo\Documents\Image1-66 (47).jpg,,,SHARPXS0832,,12/4/2019 6:54:13 AM,,No,PG1 East (Center) Entry
KYJY25,C:\Users\gerardo\Documents\Image0-67 (25).jpg,C:\Users\gerardo\Documents\Image1-67 (47).jpg,,,SHARPXS1385,,12/4/2019 6:54:21 AM,,No,PG1 SW (Center) Entry
JBMR19,C:\Users\gerardo\Documents\Image0-68 (24).jpg,C:\Users\gerardo\Documents\Image1-68 (47).jpg,,,SHARPXS1385,,12/4/2019 6:54:24 AM,,No,PG1 SW Entry
GQAF71,C:\Users\gerardo\Documents\Image0-69 (25).jpg,C:\Users\gerardo\Documents\Image1-69 (47).jpg,,,SHARPXS0832,,12/4/2019 6:54:26 AM,,No,PG1 East (Center) Entry
DCBT60,C:\Users\gerardo\Documents\Image0-70 (25).jpg,C:\Users\gerardo\Documents\Image1-70 (46).jpg,,,SHARPXS0832,,12/4/2019 6:54:56 AM,,No,PG1 East Entry
GSET09,C:\Users\gerardo\Documents\Image0-71 (22).jpg,C:\Users\gerardo\Documents\Image1-71 (46).jpg,,,SHARPXS0832,,12/4/2019 6:54:58 AM,,No,PG1 East Entry
KDJP35,C:\Users\gerardo\Documents\Image0-72 (22).jpg,C:\Users\gerardo\Documents\Image1-72 (45).jpg,,,SHARPXS0832,,12/4/2019 6:55:37 AM,,No,PG1 East (Center) Entry
LISY67,C:\Users\gerardo\Documents\Image0-73 (24).jpg,C:\Users\gerardo\Documents\Image1-73 (44).jpg,,,SHARPXS0832,,12/4/2019 6:55:41 AM,,No,PG1 East (Center) Entry
LAZZ92,C:\Users\gerardo\Documents\Image0-74 (22).jpg,C:\Users\gerardo\Documents\Image1-74 (44).jpg,,,SHARPXS1385,,12/4/2019 6:55:55 AM,,No,PG1 SW (Center) Entry
YM629,C:\Users\gerardo\Documents\Image0-75 (24).jpg,C:\Users\gerardo\Documents\Image1-75 (44).jpg,,,SHARPXS0832,,12/4/2019 6:56:17 AM,,No,PG1 East (Center) Entry
IPTF29,C:\Users\gerardo\Documents\Image0-76 (22).jpg,C:\Users\gerardo\Documents\Image1-76 (44).jpg,,,SHARPXS0832,,12/4/2019 6:57:02 AM,,No,PG1 East (Center) Entry
IMMW52,C:\Users\gerardo\Documents\Image0-77 (24).jpg,C:\Users\gerardo\Documents\Image1-77 (44).jpg,,,SHARPXS0832,,12/4/2019 6:57:25 AM,,No,PG1 East (Center) Entry
IAGI79,C:\Users\gerardo\Documents\Image0-78 (24).jpg,C:\Users\gerardo\Documents\Image1-78 (43).jpg,,,SHARPXS1386,,12/4/2019 6:57:28 AM,,No,PG1 SW Exit
DCMA12,C:\Users\gerardo\Documents\Image0-79 (22).jpg,C:\Users\gerardo\Documents\Image1-79 (41).jpg,,,SHARPXS0832,,12/4/2019 6:57:42 AM,,No,PG1 East (Center) Entry
GIQS79,C:\Users\gerardo\Documents\Image0-80 (23).jpg,C:\Users\gerardo\Documents\Image1-80 (41).jpg,,,SHARPXS0832,,12/4/2019 6:57:47 AM,,No,PG1 East (Center) Entry
AZBB47,C:\Users\gerardo\Documents\Image0-81 (23).jpg,C:\Users\gerardo\Documents\Image1-81 (41).jpg,,,SHARPXS0832,,12/4/2019 6:57:52 AM,,No,PG1 East (Center) Entry
IWFE68,C:\Users\gerardo\Documents\Image0-82 (22).jpg,C:\Users\gerardo\Documents\Image1-82 (41).jpg,,,SHARPXS0832,,12/4/2019 6:58:03 AM,,No,PG1 East (Center) Entry
JEJX13,C:\Users\gerardo\Documents\Image0-83 (24).jpg,C:\Users\gerardo\Documents\Image1-83 (41).jpg,,,SHARPXS0832,,12/4/2019 6:58:09 AM,,No,PG1 East (Center) Entry
EHJR48,C:\Users\gerardo\Documents\Image0-84 (21).jpg,C:\Users\gerardo\Documents\Image1-84 (41).jpg,,,SHARPXS0832,,12/4/2019 6:58:35 AM,,No,PG1 East (Center) Entry
Z15CWS,C:\Users\gerardo\Documents\Image0-85 (24).jpg,C:\Users\gerardo\Documents\Image1-85 (41).jpg,,,SHARPXS0832,,12/4/2019 6:58:55 AM,,No,PG1 East (Center) Entry
HNEP95,C:\Users\gerardo\Documents\Image0-86 (24).jpg,C:\Users\gerardo\Documents\Image1-86 (41).jpg,,,SHARPXS0832,,12/4/2019 6:59:00 AM,,No,PG1 East (Center) Entry
HGCL24,C:\Users\gerardo\Documents\Image0-87 (21).jpg,C:\Users\gerardo\Documents\Image1-87 (41).jpg,,,SHARPXS0832,,12/4/2019 6:59:15 AM,,No,PG1 East (Center) Entry
CZTI21,C:\Users\gerardo\Documents\Image0-88 (24).jpg,C:\Users\gerardo\Documents\Image1-88 (41).jpg,,,SHARPXS0832,,12/4/2019 6:59:19 AM,,No,PG1 East (Center) Entry
EUYL04,C:\Users\gerardo\Documents\Image0-89 (24).jpg,C:\Users\gerardo\Documents\Image1-89 (40).jpg,,,SHARPXS0832,,12/4/2019 7:00:02 AM,,No,PG1 East (Center) Entry
LAXI60,C:\Users\gerardo\Documents\Image0-90 (22).jpg,C:\Users\gerardo\Documents\Image1-90 (40).jpg,,,SHARPXS0832,,12/4/2019 7:00:36 AM,,No,PG1 East (Center) Entry
JNIV65,C:\Users\gerardo\Documents\Image0-91 (23).jpg,C:\Users\gerardo\Documents\Image1-91 (38).jpg,,,SHARPXS0832,,12/4/2019 7:01:32 AM,,No,PG1 East (Center) Entry
LWWG21,C:\Users\gerardo\Documents\Image0-92 (24).jpg,C:\Users\gerardo\Documents\Image1-92 (38).jpg,,,SHARPXS0832,,12/4/2019 7:01:36 AM,,No,PG1 East (Center) Entry
BTIP01,C:\Users\gerardo\Documents\Image0-93 (22).jpg,C:\Users\gerardo\Documents\Image1-93 (38).jpg,,,SHARPXS0832,,12/4/2019 7:01:39 AM,,No,PG1 East (Center) Entry
ERSG14,C:\Users\gerardo\Documents\Image0-94 (23).jpg,C:\Users\gerardo\Documents\Image1-94 (38).jpg,,,SHARPXS1385,,12/4/2019 7:01:58 AM,,No,PG1 SW Entry
L2BZT,C:\Users\gerardo\Documents\Image0-95 (22).jpg,C:\Users\gerardo\Documents\Image1-95 (38).jpg,,,SHARPXS1385,,12/4/2019 7:02:43 AM,,No,PG1 SW Entry
ICQA80,C:\Users\gerardo\Documents\Image0-96 (23).jpg,C:\Users\gerardo\Documents\Image1-96 (38).jpg,,,SHARPXS0832,,12/4/2019 7:02:49 AM,,No,PG1 East (Center) Entry
CBCJ12,C:\Users\gerardo\Documents\Image0-97 (24).jpg,C:\Users\gerardo\Documents\Image1-97 (38).jpg,,,SHARPXS0832,,12/4/2019 7:02:52 AM,,No,PG1 East (Center) Entry
GUVJ77,C:\Users\gerardo\Documents\Image0-98 (23).jpg,C:\Users\gerardo\Documents\Image1-98 (38).jpg,,,SHARPXS0832,,12/4/2019 7:02:57 AM,,No,PG1 East (Center) Entry
HYUU49,C:\Users\gerardo\Documents\Image0-99 (23).jpg,C:\Users\gerardo\Documents\Image1-99 (38).jpg,,,SHARPXS0832,,12/4/2019 7:03:11 AM,,No,PG1 East (Center) Entry
EPSD82,C:\Users\gerardo\Documents\Image0-100 (24).jpg,C:\Users\gerardo\Documents\Image1-100 (38).jpg,,,SHARPXS0832,,12/4/2019 7:03:39 AM,,No,PG1 East (Center) Entry
CHKE07,C:\Users\gerardo\Documents\Image0-101 (24).jpg,C:\Users\gerardo\Documents\Image1-101 (38).jpg,,,SHARPXS0832,,12/4/2019 7:03:47 AM,,No,PG1 East (Center) Entry
864YHJ,C:\Users\gerardo\Documents\Image0-102 (24).jpg,C:\Users\gerardo\Documents\Image1-102 (38).jpg,,,SHARPXS1385,,12/4/2019 7:04:20 AM,,No,PG1 SW (Center) Entry
LNND63,C:\Users\gerardo\Documents\Image0-103 (23).jpg,C:\Users\gerardo\Documents\Image1-103 (38).jpg,,,SHARPXS1385,,12/4/2019 7:04:23 AM,,No,PG1 SW Entry
JXXX14,C:\Users\gerardo\Documents\Image0-104 (23).jpg,C:\Users\gerardo\Documents\Image1-104 (38).jpg,,,SHARPXS0832,,12/4/2019 7:04:49 AM,,No,PG1 East (Center) Entry
JS0RT,C:\Users\gerardo\Documents\Image0-105 (24).jpg,C:\Users\gerardo\Documents\Image1-105 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:02 AM,,No,PG1 East (Center) Entry
BQWU42,C:\Users\gerardo\Documents\Image0-106 (23).jpg,C:\Users\gerardo\Documents\Image1-106 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:12 AM,,No,PG1 East (Center) Entry
JRRK12,C:\Users\gerardo\Documents\Image0-107 (24).jpg,C:\Users\gerardo\Documents\Image1-107 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:15 AM,,No,PG1 East (Center) Entry
JYYH95,C:\Users\gerardo\Documents\Image0-108 (22).jpg,C:\Users\gerardo\Documents\Image1-108 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:18 AM,,No,PG1 East (Center) Entry
CNP0385,C:\Users\gerardo\Documents\Image0-109 (21).jpg,C:\Users\gerardo\Documents\Image1-109 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:21 AM,,No,PG1 East (Center) Entry
DPI2G,C:\Users\gerardo\Documents\Image0-110 (21).jpg,C:\Users\gerardo\Documents\Image1-110 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:24 AM,,No,PG1 East (Center) Entry
120GJ,C:\Users\gerardo\Documents\Image0-111 (21).jpg,C:\Users\gerardo\Documents\Image1-111 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:28 AM,,No,PG1 East (Center) Entry
DWUY41,C:\Users\gerardo\Documents\Image0-112 (24).jpg,C:\Users\gerardo\Documents\Image1-112 (38).jpg,,,SHARPXS0832,,12/4/2019 7:05:55 AM,,No,PG1 East (Center) Entry
ID36VC,C:\Users\gerardo\Documents\Image0-113 (22).jpg,C:\Users\gerardo\Documents\Image1-113 (38).jpg,,,SHARPXS0832,,12/4/2019 7:07:52 AM,,No,PG1 East (Center) Entry
IITV01,C:\Users\gerardo\Documents\Image0-114 (21).jpg,C:\Users\gerardo\Documents\Image1-114 (38).jpg,,,SHARPXS0832,,12/4/2019 7:08:08 AM,,No,PG1 East (Center) Entry
JVQA17,C:\Users\gerardo\Documents\Image0-115 (24).jpg,C:\Users\gerardo\Documents\Image1-115 (38).jpg,,,SHARPXS0832,,12/4/2019 7:08:11 AM,,No,PG1 East (Center) Entry
LYFI42,C:\Users\gerardo\Documents\Image0-116 (22).jpg,C:\Users\gerardo\Documents\Image1-116 (38).jpg,,,SHARPXS0832,,12/4/2019 7:08:15 AM,,No,PG1 East (Center) Entry
DJIT72,C:\Users\gerardo\Documents\Image0-117 (24).jpg,C:\Users\gerardo\Documents\Image1-117 (38).jpg,,,SHARPXS0832,,12/4/2019 7:08:22 AM,,No,PG1 East (Center) Entry
HAKI20,C:\Users\gerardo\Documents\Image0-118 (23).jpg,C:\Users\gerardo\Documents\Image1-118 (38).jpg,,,SHARPXS0832,,12/4/2019 7:08:25 AM,,No,PG1 East (Center) Entry
NAAI96,C:\Users\gerardo\Documents\Image0-119 (21).jpg,C:\Users\gerardo\Documents\Image1-119 (38).jpg,,,SHARPXS1385,,12/4/2019 7:09:04 AM,,No,PG1 SW (Center) Entry
CPH4203,C:\Users\gerardo\Documents\Image0-120 (24).jpg,C:\Users\gerardo\Documents\Image1-120 (38).jpg,,,SHARPXS0832,,12/4/2019 7:10:01 AM,,No,PG1 East (Center) Entry
GRRI43,C:\Users\gerardo\Documents\Image0-121 (22).jpg,C:\Users\gerardo\Documents\Image1-121 (38).jpg,,,SHARPXS0832,,12/4/2019 7:10:04 AM,,No,PG1 East (Center) Entry
IFJQ08,C:\Users\gerardo\Documents\Image0-122 (24).jpg,C:\Users\gerardo\Documents\Image1-122 (38).jpg,,,SHARPXS0832,,12/4/2019 7:10:31 AM,,No,PG1 East (Center) Entry
DWCJ30,C:\Users\gerardo\Documents\Image0-123 (24).jpg,C:\Users\gerardo\Documents\Image1-123 (38).jpg,,,SHARPXS0832,,12/4/2019 7:10:54 AM,,No,PG1 East (Center) Entry
JARY88,C:\Users\gerardo\Documents\Image0-124 (24).jpg,C:\Users\gerardo\Documents\Image1-124 (38).jpg,,,SHARPXS0832,,12/4/2019 7:11:25 AM,,No,PG1 East Entry
HBPR87,C:\Users\gerardo\Documents\Image0-125 (24).jpg,C:\Users\gerardo\Documents\Image1-125 (38).jpg,,,SHARPXS0832,,12/4/2019 7:11:28 AM,,No,PG1 East (Center) Entry
YM629,C:\Users\gerardo\Documents\Image0-126 (24).jpg,C:\Users\gerardo\Documents\Image1-126 (38).jpg,,,SHARPXS1386,,12/4/2019 7:11:36 AM,,No,PG1 SW Exit
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-127 (38).jpg,,,SHARPXS0832,,12/4/2019 7:11:40 AM,,No,PG1 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-2 (27).jpg,C:\Users\gerardo\Documents\Image1-128 (38).jpg,,,SHARPXS1386,,12/4/2019 7:12:44 AM,,No,PG1 SW Exit
JZFH83,C:\Users\gerardo\Documents\Image0-129 (23).jpg,C:\Users\gerardo\Documents\Image1-129 (38).jpg,,,SHARPXS0832,,12/4/2019 7:13:05 AM,,No,PG1 East (Center) Entry
IVCZ84,C:\Users\gerardo\Documents\Image0-130 (24).jpg,C:\Users\gerardo\Documents\Image1-130 (38).jpg,,,SHARPXS1385,,12/4/2019 7:13:49 AM,,No,PG1 SW (Center) Entry
EQRW60,C:\Users\gerardo\Documents\Image0-131 (20).jpg,C:\Users\gerardo\Documents\Image1-131 (38).jpg,,,SHARPXS0832,,12/4/2019 7:13:58 AM,,No,PG1 East (Center) Entry
