Plate read,Plate image,Context image,Address,Patroller,LPR unit,User,Event timestamp,Rule,Manual capture,Device
BFUQ85,C:\Users\gerardo\Documents\Image0-0 (65).jpg,C:\Users\gerardo\Documents\Image1-0 (65).jpg,,,SHARPV04650,,12/5/2019 6:01:52 AM,,No,PG5 West Entry
JYZE13,C:\Users\gerardo\Documents\Image0-1 (35).jpg,C:\Users\gerardo\Documents\Image1-1 (65).jpg,,,SHARPV04667,,12/5/2019 6:02:24 AM,,No,PG5 East Entry
GPPB45,C:\Users\gerardo\Documents\Image0-2 (37).jpg,C:\Users\gerardo\Documents\Image1-2 (65).jpg,,,SHARPV04650,,12/5/2019 6:05:30 AM,,No,PG5 West Entry
GQSE55,C:\Users\gerardo\Documents\Image0-3 (34).jpg,C:\Users\gerardo\Documents\Image1-3 (65).jpg,,,SHARPV04667,,12/5/2019 6:07:03 AM,,No,PG5 East Entry
NCGF44,C:\Users\gerardo\Documents\Image0-4 (34).jpg,C:\Users\gerardo\Documents\Image1-4 (65).jpg,,,SHARPV06796,,12/5/2019 6:08:46 AM,,No,PG5 East Exit
DXGU52,C:\Users\gerardo\Documents\Image0-5 (36).jpg,C:\Users\gerardo\Documents\Image1-5 (65).jpg,,,SHARPV04667,,12/5/2019 6:09:12 AM,,No,PG5 East Entry
HRYD48,C:\Users\gerardo\Documents\Image0-6 (31).jpg,C:\Users\gerardo\Documents\Image1-6 (65).jpg,,,SHARPV04667,,12/5/2019 6:09:23 AM,,No,PG5 East Entry
NCGF44,C:\Users\gerardo\Documents\Image0-7 (34).jpg,C:\Users\gerardo\Documents\Image1-7 (65).jpg,,,SHARPV04650,,12/5/2019 6:10:37 AM,,No,PG5 West Entry
DQMB10,C:\Users\gerardo\Documents\Image0-8 (31).jpg,C:\Users\gerardo\Documents\Image1-8 (65).jpg,,,SHARPV04650,,12/5/2019 6:10:40 AM,,No,PG5 West Entry
BYAS48,C:\Users\gerardo\Documents\Image0-9 (33).jpg,C:\Users\gerardo\Documents\Image1-9 (65).jpg,,,SHARPV04650,,12/5/2019 6:12:35 AM,,No,PG5 West Entry
ICLR03,C:\Users\gerardo\Documents\Image0-10 (30).jpg,C:\Users\gerardo\Documents\Image1-10 (65).jpg,,,SHARPV04667,,12/5/2019 6:12:44 AM,,No,PG5 East Entry
EGAL08,C:\Users\gerardo\Documents\Image0-11 (31).jpg,C:\Users\gerardo\Documents\Image1-11 (65).jpg,,,SHARPV04650,,12/5/2019 6:13:44 AM,,No,PG5 West Entry
DLVW08,C:\Users\gerardo\Documents\Image0-12 (31).jpg,C:\Users\gerardo\Documents\Image1-12 (64).jpg,,,SHARPV04650,,12/5/2019 6:14:17 AM,,No,PG5 West Entry
AV1I,C:\Users\gerardo\Documents\Image0-13 (34).jpg,C:\Users\gerardo\Documents\Image1-13 (64).jpg,,,SHARPV04650,,12/5/2019 6:14:37 AM,,No,PG5 West Entry
KFHW02,C:\Users\gerardo\Documents\Image0-14 (34).jpg,C:\Users\gerardo\Documents\Image1-14 (64).jpg,,,SHARPV04650,,12/5/2019 6:15:18 AM,,No,PG5 West Entry
GYT4058,C:\Users\gerardo\Documents\Image0-15 (32).jpg,C:\Users\gerardo\Documents\Image1-15 (64).jpg,,,SHARPV04650,,12/5/2019 6:15:22 AM,,No,PG5 West Entry
LYEL06,C:\Users\gerardo\Documents\Image0-16 (32).jpg,C:\Users\gerardo\Documents\Image1-16 (64).jpg,,,SHARPV04650,,12/5/2019 6:16:15 AM,,No,PG5 West Entry
LMMH55,C:\Users\gerardo\Documents\Image0-17 (31).jpg,C:\Users\gerardo\Documents\Image1-17 (64).jpg,,,SHARPV03069,,12/5/2019 6:16:23 AM,,No,PG5 West Exit
AGKG68,C:\Users\gerardo\Documents\Image0-18 (35).jpg,C:\Users\gerardo\Documents\Image1-18 (64).jpg,,,SHARPV04650,,12/5/2019 6:18:25 AM,,No,PG5 West Entry
HHJ9161,C:\Users\gerardo\Documents\Image0-19 (31).jpg,C:\Users\gerardo\Documents\Image1-19 (64).jpg,,,SHARPV04650,,12/5/2019 6:18:28 AM,,No,PG5 West Entry
JUAZ33,C:\Users\gerardo\Documents\Image0-20 (34).jpg,C:\Users\gerardo\Documents\Image1-20 (64).jpg,,,SHARPV03069,,12/5/2019 6:19:28 AM,,No,PG5 West Exit
BLLY94,C:\Users\gerardo\Documents\Image0-21 (31).jpg,C:\Users\gerardo\Documents\Image1-21 (64).jpg,,,SHARPV04667,,12/5/2019 6:20:09 AM,,No,PG5 East Entry
KGEQ47,C:\Users\gerardo\Documents\Image0-22 (35).jpg,C:\Users\gerardo\Documents\Image1-22 (64).jpg,,,SHARPV04667,,12/5/2019 6:22:23 AM,,No,PG5 East Entry
LJJX94,C:\Users\gerardo\Documents\Image0-23 (31).jpg,C:\Users\gerardo\Documents\Image1-23 (64).jpg,,,SHARPV04667,,12/5/2019 6:24:00 AM,,No,PG5 East Entry
NEUZ29,C:\Users\gerardo\Documents\Image0-24 (31).jpg,C:\Users\gerardo\Documents\Image1-24 (64).jpg,,,SHARPV04650,,12/5/2019 6:24:35 AM,,No,PG5 West Entry
YR158,C:\Users\gerardo\Documents\Image0-25 (30).jpg,C:\Users\gerardo\Documents\Image1-25 (64).jpg,,,SHARPV04667,,12/5/2019 6:24:48 AM,,No,PG5 East Entry
DXWG73,C:\Users\gerardo\Documents\Image0-26 (33).jpg,C:\Users\gerardo\Documents\Image1-26 (64).jpg,,,SHARPV04650,,12/5/2019 6:24:54 AM,,No,PG5 West Entry
YR158,C:\Users\gerardo\Documents\Image0-27 (34).jpg,C:\Users\gerardo\Documents\Image1-27 (64).jpg,,,SHARPV06796,,12/5/2019 6:27:08 AM,,No,PG5 East Exit
ICVJ43,C:\Users\gerardo\Documents\Image0-28 (32).jpg,C:\Users\gerardo\Documents\Image1-28 (64).jpg,,,SHARPV04650,,12/5/2019 6:27:11 AM,,No,PG5 West Entry
JXWQ70,C:\Users\gerardo\Documents\Image0-29 (31).jpg,C:\Users\gerardo\Documents\Image1-29 (64).jpg,,,SHARPV04667,,12/5/2019 6:28:20 AM,,No,PG5 East Entry
IPLN54,C:\Users\gerardo\Documents\Image0-30 (30).jpg,C:\Users\gerardo\Documents\Image1-30 (64).jpg,,,SHARPV04650,,12/5/2019 6:28:32 AM,,No,PG5 West Entry
GRQU75,C:\Users\gerardo\Documents\Image0-31 (33).jpg,C:\Users\gerardo\Documents\Image1-31 (64).jpg,,,SHARPV04650,,12/5/2019 6:29:05 AM,,No,PG5 West Entry
I82CI,C:\Users\gerardo\Documents\Image0-32 (35).jpg,C:\Users\gerardo\Documents\Image1-32 (63).jpg,,,SHARPV04667,,12/5/2019 6:29:43 AM,,No,PG5 East Entry
ITUD92,C:\Users\gerardo\Documents\Image0-33 (33).jpg,C:\Users\gerardo\Documents\Image1-33 (63).jpg,,,SHARPV04650,,12/5/2019 6:30:08 AM,,No,PG5 West Entry
BLYJ86,C:\Users\gerardo\Documents\Image0-34 (33).jpg,C:\Users\gerardo\Documents\Image1-34 (62).jpg,,,SHARPV04667,,12/5/2019 6:30:46 AM,,No,PG5 East Entry
X009,C:\Users\gerardo\Documents\Image0-35 (34).jpg,C:\Users\gerardo\Documents\Image1-35 (62).jpg,,,SHARPV04650,,12/5/2019 6:31:11 AM,,No,PG5 West Entry
BADA28,C:\Users\gerardo\Documents\Image0-36 (30).jpg,C:\Users\gerardo\Documents\Image1-36 (62).jpg,,,SHARPV04650,,12/5/2019 6:31:47 AM,,No,PG5 West Entry
NDJD47,C:\Users\gerardo\Documents\Image0-37 (32).jpg,C:\Users\gerardo\Documents\Image1-37 (62).jpg,,,SHARPV04667,,12/5/2019 6:32:40 AM,,No,PG5 East Entry
NOPLATE,C:\Users\gerardo\Documents\Image0-38 (33).jpg,C:\Users\gerardo\Documents\Image1-38 (62).jpg,,,SHARPV04667,,12/5/2019 6:32:41 AM,,No,PG5 East Entry
KMLU04,C:\Users\gerardo\Documents\Image0-39 (31).jpg,C:\Users\gerardo\Documents\Image1-39 (62).jpg,,,SHARPV04650,,12/5/2019 6:34:27 AM,,No,PG5 West Entry
NCGF44,C:\Users\gerardo\Documents\Image0-40 (35).jpg,C:\Users\gerardo\Documents\Image1-40 (62).jpg,,,SHARPV03069,,12/5/2019 6:34:40 AM,,No,PG5 West Exit
JCLH38,C:\Users\gerardo\Documents\Image0-41 (31).jpg,C:\Users\gerardo\Documents\Image1-41 (62).jpg,,,SHARPV04650,,12/5/2019 6:34:46 AM,,No,PG5 West Entry
LUEG25,C:\Users\gerardo\Documents\Image0-42 (31).jpg,C:\Users\gerardo\Documents\Image1-42 (62).jpg,,,SHARPV04650,,12/5/2019 6:34:55 AM,,No,PG5 West Entry
249AWR,C:\Users\gerardo\Documents\Image0-43 (34).jpg,C:\Users\gerardo\Documents\Image1-43 (62).jpg,,,SHARPV04650,,12/5/2019 6:35:18 AM,,No,PG5 West Entry
JNJL30,C:\Users\gerardo\Documents\Image0-44 (34).jpg,C:\Users\gerardo\Documents\Image1-44 (61).jpg,,,SHARPV04667,,12/5/2019 6:35:31 AM,,No,PG5 East Entry
L8ATZ,C:\Users\gerardo\Documents\Image0-45 (35).jpg,C:\Users\gerardo\Documents\Image1-45 (61).jpg,,,SHARPV04650,,12/5/2019 6:35:39 AM,,No,PG5 West Entry
ILUW22,C:\Users\gerardo\Documents\Image0-46 (34).jpg,C:\Users\gerardo\Documents\Image1-46 (61).jpg,,,SHARPV04650,,12/5/2019 6:35:54 AM,,No,PG5 West Entry
GXKF68,C:\Users\gerardo\Documents\Image0-47 (29).jpg,C:\Users\gerardo\Documents\Image1-47 (59).jpg,,,SHARPV04650,,12/5/2019 6:37:08 AM,,No,PG5 West Entry
YE934,C:\Users\gerardo\Documents\Image0-48 (31).jpg,C:\Users\gerardo\Documents\Image1-48 (59).jpg,,,SHARPV04667,,12/5/2019 6:37:08 AM,,No,PG5 East Entry
BTCY88,C:\Users\gerardo\Documents\Image0-49 (32).jpg,C:\Users\gerardo\Documents\Image1-49 (59).jpg,,,SHARPV04650,,12/5/2019 6:37:28 AM,,No,PG5 West Entry
AYYF44,C:\Users\gerardo\Documents\Image0-50 (33).jpg,C:\Users\gerardo\Documents\Image1-50 (59).jpg,,,SHARPV04650,,12/5/2019 6:40:12 AM,,No,PG5 West Entry
075XYB,C:\Users\gerardo\Documents\Image0-51 (33).jpg,C:\Users\gerardo\Documents\Image1-51 (59).jpg,,,SHARPV04650,,12/5/2019 6:40:17 AM,,No,PG5 West Entry
ARHT50,C:\Users\gerardo\Documents\Image0-52 (32).jpg,C:\Users\gerardo\Documents\Image1-52 (59).jpg,,,SHARPV04650,,12/5/2019 6:40:31 AM,,No,PG5 West Entry
AIYI68,C:\Users\gerardo\Documents\Image0-53 (32).jpg,C:\Users\gerardo\Documents\Image1-53 (59).jpg,,,SHARPV04650,,12/5/2019 6:40:42 AM,,No,PG5 West Entry
LUEG26,C:\Users\gerardo\Documents\Image0-54 (34).jpg,C:\Users\gerardo\Documents\Image1-54 (57).jpg,,,SHARPV04650,,12/5/2019 6:40:51 AM,,No,PG5 West Entry
GVDZ35,C:\Users\gerardo\Documents\Image0-55 (34).jpg,C:\Users\gerardo\Documents\Image1-55 (57).jpg,,,SHARPV04667,,12/5/2019 6:41:12 AM,,No,PG5 East Entry
KEBU63,C:\Users\gerardo\Documents\Image0-56 (33).jpg,C:\Users\gerardo\Documents\Image1-56 (57).jpg,,,SHARPV04667,,12/5/2019 6:41:40 AM,,No,PG5 East Entry
BTTZ01,C:\Users\gerardo\Documents\Image0-57 (34).jpg,C:\Users\gerardo\Documents\Image1-57 (57).jpg,,,SHARPV04667,,12/5/2019 6:41:52 AM,,No,PG5 East Entry
LDXH35,C:\Users\gerardo\Documents\Image0-58 (34).jpg,C:\Users\gerardo\Documents\Image1-58 (57).jpg,,,SHARPV04667,,12/5/2019 6:42:09 AM,,No,PG5 East Entry
DIYJ32,C:\Users\gerardo\Documents\Image0-59 (34).jpg,C:\Users\gerardo\Documents\Image1-59 (57).jpg,,,SHARPV04667,,12/5/2019 6:43:56 AM,,No,PG5 East Entry
EQVB15,C:\Users\gerardo\Documents\Image0-60 (34).jpg,C:\Users\gerardo\Documents\Image1-60 (57).jpg,,,SHARPV04667,,12/5/2019 6:44:00 AM,,No,PG5 East Entry
DQKN04,C:\Users\gerardo\Documents\Image0-61 (35).jpg,C:\Users\gerardo\Documents\Image1-61 (57).jpg,,,SHARPV04650,,12/5/2019 6:46:37 AM,,No,PG5 West Entry
D9BME,C:\Users\gerardo\Documents\Image0-62 (31).jpg,C:\Users\gerardo\Documents\Image1-62 (57).jpg,,,SHARPV04650,,12/5/2019 6:47:16 AM,,No,PG5 West Entry
HUPC10,C:\Users\gerardo\Documents\Image0-63 (32).jpg,C:\Users\gerardo\Documents\Image1-63 (57).jpg,,,SHARPV04650,,12/5/2019 6:47:20 AM,,No,PG5 West Entry
JQCZ39,C:\Users\gerardo\Documents\Image0-64 (31).jpg,C:\Users\gerardo\Documents\Image1-64 (57).jpg,,,SHARPV04650,,12/5/2019 6:47:36 AM,,No,PG5 West Entry
Z15CWS,C:\Users\gerardo\Documents\Image0-65 (34).jpg,C:\Users\gerardo\Documents\Image1-65 (57).jpg,,,SHARPV04667,,12/5/2019 6:47:39 AM,,No,PG5 East Entry
1777YL,C:\Users\gerardo\Documents\Image0-66 (35).jpg,C:\Users\gerardo\Documents\Image1-66 (57).jpg,,,SHARPV04650,,12/5/2019 6:48:06 AM,,No,PG5 West Entry
KBWV68,C:\Users\gerardo\Documents\Image0-67 (35).jpg,C:\Users\gerardo\Documents\Image1-67 (57).jpg,,,SHARPV04667,,12/5/2019 6:48:52 AM,,No,PG5 East Entry
KRMI19,C:\Users\gerardo\Documents\Image0-68 (34).jpg,C:\Users\gerardo\Documents\Image1-68 (57).jpg,,,SHARPV04667,,12/5/2019 6:48:59 AM,,No,PG5 East Entry
BMPE36,C:\Users\gerardo\Documents\Image0-69 (34).jpg,C:\Users\gerardo\Documents\Image1-69 (57).jpg,,,SHARPV04667,,12/5/2019 6:50:11 AM,,No,PG5 East Entry
LZDM83,C:\Users\gerardo\Documents\Image0-70 (35).jpg,C:\Users\gerardo\Documents\Image1-70 (56).jpg,,,SHARPV04650,,12/5/2019 6:50:14 AM,,No,PG5 West Entry
AMVY23,C:\Users\gerardo\Documents\Image0-71 (32).jpg,C:\Users\gerardo\Documents\Image1-71 (56).jpg,,,SHARPV04650,,12/5/2019 6:50:39 AM,,No,PG5 West Entry
